EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111474 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
111474,20140806,    6,    0
111474,20140807,    0,    0
111474,20140808,  119,    0
111474,20140809,    4,    0
111474,20140810,  181,    0
111474,20140811,    9,    0
111474,20140812,    0,    0
111474,20140813,  303,    0
111474,20140814,   52,    0
111474,20140815,   64,    0
111474,20140816,    3,    0
111474,20140817,    6,    0
111474,20140818,    0,    0
111474,20140819,    5,    0
111474,20140820,    0,    0
111474,20140821,    0,    0
111474,20140822,    5,    0
111474,20140823,    5,    0
111474,20140824,   13,    0
111474,20140825,  165,    0
111474,20140826,    8,    0
111474,20140827,    0,    0
111474,20140828,    0,    0
111474,20140829,    0,    0
111474,20140830,    0,    0
111474,20140831,   32,    0
111474,20140901,    0,    0
111474,20140902,    0,    0
111474,20140903,    0,    0
111474,20140904,    0,    0
111474,20140905,    0,    0
111474,20140906,    8,    0
111474,20140907,    0,    0
111474,20140908,    0,    0
111474,20140909,    0,    0
111474,20140910,    0,    0
111474,20140911,    0,    0
111474,20140912,    0,    0
111474,20140913,    0,    0
111474,20140914,    0,    0
111474,20140915,    0,    0
111474,20140916,    0,    0
111474,20140917,    2,    0
111474,20140918,   23,    0
111474,20140919,    1,    0
111474,20140920,   68,    0
111474,20140921,   29,    0
111474,20140922,    1,    0
111474,20140923,    0,    0
111474,20140924,    2,    0
111474,20140925,    0,    0
111474,20140926,    1,    0
111474,20140927,    0,    0
111474,20140928,    0,    0
111474,20140929,    8,    0
111474,20140930,    0,    0
111474,20141001,    0,    0
111474,20141002,    0,    0
111474,20141003,    0,    0
111474,20141004,    0,    0
111474,20141005,    0,    0
111474,20141006,   54,    0
111474,20141007,  144,    0
111474,20141008,  299,    0
111474,20141009,  114,    0
111474,20141010,    0,    0
111474,20141011,    0,    0
111474,20141012,   65,    0
111474,20141013,    0,    0
111474,20141014,    0,    0
111474,20141015,   28,    0
111474,20141016,  123,    0
111474,20141017,    5,    0
111474,20141018,    0,    0
111474,20141019,    0,    0
111474,20141020,    0,    0
111474,20141021,   50,    0
111474,20141022,   10,    0
111474,20141023,    0,    0
111474,20141024,    3,    0
111474,20141025,    1,    0
111474,20141026,    0,    0
111474,20141027,    0,    0
111474,20141028,    0,    0
111474,20141029,   37,    0
111474,20141030,    0,    0
111474,20141031,    0,    0
111474,20141101,    0,    0
111474,20141102,   40,    0
111474,20141103,  320,    0
111474,20141104,  241,    0
111474,20141105,    0,    0
111474,20141106,    0,    0
111474,20141107,    5,    0
111474,20141108,    0,    0
111474,20141109,   19,    0
111474,20141110,    0,    0
111474,20141111,    6,    0
111474,20141112,    1,    0
111474,20141113,    0,    0
111474,20141114,   17,    0
111474,20141115,   45,    0
111474,20141116,   38,    0
111474,20141117,   21,    0
111474,20141118,    8,    0
111474,20141119,    0,    0
111474,20141120,    0,    0
111474,20141121,    0,    0
111474,20141122,    0,    0
111474,20141123,    0,    0
111474,20141124,    0,    0
111474,20141125,    1,    0
111474,20141126,    3,    0
111474,20141127,   12,    0
111474,20141128,    0,    0
111474,20141129,    0,    0
111474,20141130,    1,    0
111474,20141201,    0,    0
111474,20141202,   17,    0
111474,20141203,    0,    0
111474,20141204,    0,    0
111474,20141205,    0,    0
111474,20141206,    0,    0
111474,20141207,   18,    0
111474,20141208,   35,    0
111474,20141209,    0,    0
111474,20141210,   31,    0
111474,20141211,  104,    0
111474,20141212,   92,    0
111474,20141213,  143,    0
111474,20141214,    0,    0
111474,20141215,   24,    0
111474,20141216,    3,    0
111474,20141217,   47,    0
111474,20141218,    7,    0
111474,20141219,   84,    0
111474,20141220,   35,    0
111474,20141221,    0,    0
111474,20141222,   14,    0
111474,20141223,    6,    0
111474,20141224,   18,    0
111474,20141225,   13,    0
111474,20141226,   23,    0
111474,20141227,   38,    0
111474,20141228,    0,    0
111474,20141229,    3,    0
111474,20141230,    0,    0
111474,20141231,    0,    0
111474,20150101,    0,    0
111474,20150102,   26,    0
111474,20150103,   92,    0
111474,20150104,    0,    0
111474,20150105,    0,    0
111474,20150106,    4,    0
111474,20150107,    8,    0
111474,20150108,   51,    0
111474,20150109,   28,    0
111474,20150110,   58,    0
111474,20150111,    1,    0
111474,20150112,    0,    0
111474,20150113,   73,    0
111474,20150114,   34,    0
111474,20150115,   21,    0
111474,20150116,   31,    0
111474,20150117,    0,    0
111474,20150118,    0,    0
111474,20150119,    6,    0
111474,20150120,    0,    0
111474,20150121,    0,    0
111474,20150122,    0,    0
111474,20150123,    0,    0
111474,20150124,   40,    0
111474,20150125,   56,    0
111474,20150126,   64,    0
111474,20150127,    0,    0
111474,20150128,   28,    0
111474,20150129,   61,    0
111474,20150130,    1,    0
111474,20150131,   66,    0
111474,20150201,   27,    0
111474,20150202,    0,    0
111474,20150203,    0,    0
111474,20150204,    0,    0
111474,20150205,    0,    0
111474,20150206,    0,    0
111474,20150207,    0,    0
111474,20150208,    0,    0
111474,20150209,    1,    0
111474,20150210,    0,    0
111474,20150211,    0,    0
111474,20150212,    0,    0
111474,20150213,    0,    0
111474,20150214,   19,    0
111474,20150215,    0,    0
111474,20150216,    0,    0
111474,20150217,    1,    0
111474,20150218,    0,    0
111474,20150219,    0,    0
111474,20150220,   52,    0
111474,20150221,   22,    0
111474,20150222,    1,    0
111474,20150223,   78,    0
111474,20150224,    6,    0
111474,20150225,   35,    0
111474,20150226,   87,    0
111474,20150227,    8,    0
111474,20150228,   19,    0
111474,20150301,   41,    0
111474,20150302,   35,    0
111474,20150303,   41,    0
111474,20150304,    3,    0
111474,20150305,    0,    0
111474,20150306,    0,    0
111474,20150307,    0,    0
111474,20150308,    0,    0
111474,20150309,    0,    0
111474,20150310,    7,    0
111474,20150311,    0,    0
111474,20150312,    0,    0
111474,20150313,    0,    0
111474,20150314,    2,    0
111474,20150315,    2,    0
111474,20150316,    0,    0
111474,20150317,    0,    0
111474,20150318,    0,    0
111474,20150319,    0,    0
111474,20150320,    0,    0
111474,20150321,    5,    0
111474,20150322,    0,    0
111474,20150323,    0,    0
111474,20150324,    0,    0
111474,20150325,    0,    0
111474,20150326,    5,    0
111474,20150327,    0,    0
111474,20150328,    5,    0
111474,20150329,  100,    0
111474,20150330,   12,    0
111474,20150331,  129,    0
111474,20150401,   63,    0
111474,20150402,   30,    0
111474,20150403,   18,    0
111474,20150404,   58,    0
111474,20150405,    0,    0
111474,20150406,    0,    0
111474,20150407,    0,    0
111474,20150408,    0,    0
111474,20150409,    0,    0
111474,20150410,    0,    0
111474,20150411,   13,    0
111474,20150412,    0,    0
111474,20150413,    0,    0
111474,20150414,    0,    0
111474,20150415,    0,    0
111474,20150416,    0,    0
111474,20150417,    0,    0
111474,20150418,    0,    0
111474,20150419,    0,    0
111474,20150420,    0,    0
111474,20150421,    0,    0
111474,20150422,    0,    0
111474,20150423,    0,    0
111474,20150424,    2,    0
111474,20150425,   24,    0
111474,20150426,  128,    0
111474,20150427,  105,    0
111474,20150428,    0,    0
111474,20150429,    0,    0
111474,20150430,   43,    0
111474,20150501,    0,    0
111474,20150502,   13,    0
111474,20150503,   60,    0
111474,20150504,    4,    0
111474,20150505,    3,    0
111474,20150506,    1,    0
111474,20150507,    0,    0
111474,20150508,    0,    0
111474,20150509,    2,    0
111474,20150510,    0,    0
111474,20150511,    0,    0
111474,20150512,    0,    0
111474,20150513,    0,    0
111474,20150514,   49,    0
111474,20150515,   11,    0
111474,20150516,    4,    0
111474,20150517,    0,    0
111474,20150518,    1,    0
111474,20150519,    2,    0
111474,20150520,   19,    0
111474,20150521,    0,    0
111474,20150522,    0,    0
111474,20150523,    0,    0
111474,20150524,    0,    0
111474,20150525,   25,    0
111474,20150526,    0,    0
111474,20150527,    0,    0
111474,20150528,    1,    0
111474,20150529,   57,    0
111474,20150530,    0,    0
111474,20150531,   28,    0
111474,20150601,    6,    0
111474,20150602,    1,    0
111474,20150603,    0,    0
111474,20150604,    0,    0
111474,20150605,   79,    0
111474,20150606,    0,    0
111474,20150607,    0,    0
111474,20150608,    0,    0
111474,20150609,    0,    0
111474,20150610,    0,    0
111474,20150611,    0,    0
111474,20150612,    1,    0
111474,20150613,   40,    0
111474,20150614,    0,    0
111474,20150615,    0,    0
111474,20150616,    0,    0
111474,20150617,   39,    0
111474,20150618,   17,    0
111474,20150619,    0,    0
111474,20150620,    8,    0
111474,20150621,    3,    0
111474,20150622,  118,    0
111474,20150623,   10,    0
111474,20150624,    0,    0
111474,20150625,    0,    0
111474,20150626,   72,    0
111474,20150627,    0,    0
111474,20150628,    0,    0
111474,20150629,    0,    0
111474,20150630,    0,    0
111474,20150701,    0,    0
111474,20150702,    0,    0
111474,20150703,    0,    0
111474,20150704,    0,    0
111474,20150705,    8,    0
111474,20150706,    0,    0
111474,20150707,   14,    0
111474,20150708,    3,    0
111474,20150709,    0,    0
111474,20150710,    0,    0
111474,20150711,    0,    0
111474,20150712,    5,    0
111474,20150713,    0,    0
111474,20150714,    0,    0
111474,20150715,    0,    0
111474,20150716,    3,    0
111474,20150717,    0,    0
111474,20150718,   77,    0
111474,20150719,    4,    0
111474,20150720,    0,    0
111474,20150721,    0,    0
111474,20150722,    0,    0
111474,20150723,    0,    0
111474,20150724,   34,    0
111474,20150725,    6,    0
111474,20150726,   25,    0
111474,20150727,   19,    0
111474,20150728,    3,    0
111474,20150729,    7,    0
111474,20150730,    0,    0
111474,20150731,    0,    0
111474,20150801,    0,    0
111474,20150802,    0,    0
111474,20150803,    0,    0
111474,20150804,   81,    0
111474,20150805,    0,    0
111474,20150806,    0,    0
111474,20150807,    0,    0
111474,20150808,    0,    0
111474,20150809,   23,    0
111474,20150810,    0,    0
111474,20150811,    0,    0
111474,20150812,    0,    0
111474,20150813,   73,    0
111474,20150814,   29,    0
111474,20150815,    7,    0
111474,20150816,    3,    0
111474,20150817,   28,    0
111474,20150818,    0,    0
111474,20150819,    0,    0
111474,20150820,    0,    0
111474,20150821,    0,    0
111474,20150822,    0,    0
111474,20150823,  112,    0
111474,20150824,   13,    0
111474,20150825,    0,    0
111474,20150826,    1,    0
111474,20150827,  201,    0
111474,20150828,    3,    0
111474,20150829,    0,    0
111474,20150830,    0,    0
111474,20150831,   27,    0
111474,20150901,  265,    0
111474,20150902,    0,    0
111474,20150903,    1,    0
111474,20150904,    4,    0
111474,20150905,   10,    0
111474,20150906,    0,    0
111474,20150907,    0,    0
111474,20150908,    0,    0
111474,20150909,    0,    0
111474,20150910,    0,    0
111474,20150911,    0,    0
111474,20150912,    4,    0
111474,20150913,   98,    0
111474,20150914,   27,    0
111474,20150915,  187,    0
111474,20150916,  231,    0
111474,20150917,   26,    0
111474,20150918,   18,    0
111474,20150919,   13,    0
111474,20150920,    0,    0
111474,20150921,   10,    0
111474,20150922,  119,    0
111474,20150923,   17,    0
111474,20150924,    0,    0
111474,20150925,    0,    0
111474,20150926,    0,    0
111474,20150927,    0,    0
111474,20150928,    0,    0
111474,20150929,    0,    0
111474,20150930,    0,    0
111474,20151001,    0,    0
111474,20151002,    0,    0
111474,20151003,   22,    0
111474,20151004,    0,    0
111474,20151005,   37,    0
111474,20151006,   17,    0
111474,20151007,    3,    0
111474,20151008,    0,    0
111474,20151009,    0,    0
111474,20151010,    0,    0
111474,20151011,    0,    0
111474,20151012,    0,    0
111474,20151013,   80,    0
111474,20151014,    8,    0
111474,20151015,   10,    0
111474,20151016,   17,    0
111474,20151017,    0,    0
111474,20151018,    1,    0
111474,20151019,    0,    0
111474,20151020,    4,    0
111474,20151021,    0,    0
111474,20151022,    6,    0
111474,20151023,    0,    0
111474,20151024,    1,    0
111474,20151025,    0,    0
111474,20151026,    0,    0
111474,20151027,    1,    0
111474,20151028,   25,    0
111474,20151029,    0,    0
111474,20151030,    0,    0
111474,20151031,    0,    0
111474,20151101,    0,    0
111474,20151102,    0,    0
111474,20151103,    0,    0
111474,20151104,    0,    0
111474,20151105,    3,    0
111474,20151106,   18,    0
111474,20151107,    0,    0
111474,20151108,    0,    0
111474,20151109,    0,    0
111474,20151110,    0,    0
111474,20151111,    2,    0
111474,20151112,    0,    0
111474,20151113,    9,    0
111474,20151114,    7,    0
111474,20151115,    1,    0
111474,20151116,   52,    0
111474,20151117,   48,    0
111474,20151118,    6,    0
111474,20151119,  244,    0
111474,20151120,  109,    0
111474,20151121,   30,    0
111474,20151122,    0,    0
111474,20151123,    0,    0
111474,20151124,   47,    0
111474,20151125,    8,    0
111474,20151126,    0,    0
111474,20151127,    6,    0
111474,20151128,   26,    0
111474,20151129,   58,    0
111474,20151130,   15,    0
111474,20151201,    1,    0
111474,20151202,    0,    0
111474,20151203,    1,    0
111474,20151204,   13,    0
111474,20151205,    0,    0
111474,20151206,    0,    0
111474,20151207,    0,    0
111474,20151208,   35,    0
111474,20151209,    0,    0
111474,20151210,    0,    0
111474,20151211,   62,    0
111474,20151212,    0,    0
111474,20151213,    0,    0
111474,20151214,    0,    0
111474,20151215,   62,    0
111474,20151216,   20,    0
111474,20151217,    2,    0
111474,20151218,    0,    0
111474,20151219,    0,    0
111474,20151220,   49,    0
111474,20151221,   14,    0
111474,20151222,    7,    0
111474,20151223,    9,    0
111474,20151224,    6,    0
111474,20151225,    3,    0
111474,20151226,    0,    0
111474,20151227,    0,    0
111474,20151228,    0,    0
111474,20151229,    0,    0
111474,20151230,    1,    0
111474,20151231,   16,    0
111474,20160101,    8,    0
111474,20160102,   23,    0
111474,20160103,   40,    0
111474,20160104,   18,    0
111474,20160105,   60,    0
111474,20160106,   11,    0
111474,20160107,   48,    0
111474,20160108,    0,    0
111474,20160109,    9,    0
111474,20160110,   54,    0
111474,20160111,   53,    0
111474,20160112,   35,    0
111474,20160113,    0,    0
111474,20160114,   44,    0
111474,20160115,   27,    0
111474,20160116,    6,    0
111474,20160117,    3,    0
111474,20160118,    0,    0
111474,20160119,    0,    0
111474,20160120,    0,    0
111474,20160121,    0,    0
111474,20160122,   38,    0
111474,20160123,    2,    0
111474,20160124,    2,    0
111474,20160125,    0,    0
111474,20160126,    0,    0
111474,20160127,   29,    0
111474,20160128,    1,    0
111474,20160129,    0,    0
111474,20160130,  124,    0
111474,20160131,   11,    0
111474,20160201,    2,    0
111474,20160202,   76,    0
111474,20160203,    9,    0
111474,20160204,   41,    0
111474,20160205,    0,    0
111474,20160206,    3,    0
111474,20160207,   15,    0
111474,20160208,   88,    0
111474,20160209,  188,    0
111474,20160210,   25,    0
111474,20160211,    7,    0
111474,20160212,    0,    0
111474,20160213,  102,    0
111474,20160214,    2,    0
111474,20160215,    1,    0
111474,20160216,    0,    0
111474,20160217,    0,    0
111474,20160218,    0,    0
111474,20160219,   26,    0
111474,20160220,  103,    0
111474,20160221,    8,    0
111474,20160222,  129,    0
111474,20160223,   35,    0
111474,20160224,    0,    0
111474,20160225,    0,    0
111474,20160226,    0,    0
111474,20160227,    0,    0
111474,20160228,    0,    0
111474,20160229,    0,    0
111474,20160301,   18,    0
111474,20160302,   95,    0
111474,20160303,   36,    0
111474,20160304,   90,    0
111474,20160305,   14,    0
111474,20160306,   16,    0
111474,20160307,   11,    0
111474,20160308,    2,    0
111474,20160309,    0,    0
111474,20160310,    0,    0
111474,20160311,    0,    0
111474,20160312,    0,    0
111474,20160313,    0,    0
111474,20160314,    0,    0
111474,20160315,    1,    0
111474,20160316,    0,    0
111474,20160317,    0,    0
111474,20160318,    0,    0
111474,20160319,    0,    0
111474,20160320,    8,    0
111474,20160321,    0,    0
111474,20160322,    0,    0
111474,20160323,    0,    0
111474,20160324,   12,    0
111474,20160325,   49,    0
111474,20160326,    9,    0
111474,20160327,   28,    0
111474,20160328,   82,    0
111474,20160329,   37,    0
111474,20160330,   41,    0
111474,20160331,  147,    0
111474,20160401,    0,    0
111474,20160402,    1,    0
111474,20160403,   26,    0
111474,20160404,    4,    0
111474,20160405,   21,    0
111474,20160406,    9,    0
111474,20160407,    8,    0
111474,20160408,    0,    0
111474,20160409,    0,    0
111474,20160410,    0,    0
111474,20160411,    0,    0
111474,20160412,   29,    0
111474,20160413,   42,    0
111474,20160414,    3,    0
111474,20160415,   18,    0
111474,20160416,   57,    0
111474,20160417,    0,    0
111474,20160418,    0,    0
111474,20160419,    0,    0
111474,20160420,    0,    0
111474,20160421,    0,    0
111474,20160422,   13,    0
111474,20160423,   16,    0
111474,20160424,    4,    0
111474,20160425,  124,    0
111474,20160426,    1,    0
111474,20160427,   15,    0
111474,20160428,   12,    0
111474,20160429,    0,    0
111474,20160430,  217,    0
111474,20160501,    1,    0
111474,20160502,    6,    0
111474,20160503,    8,    0
111474,20160504,    0,    0
111474,20160505,    0,    0
111474,20160506,    0,    0
111474,20160507,    0,    0
111474,20160508,    0,    0
111474,20160509,   15,    0
111474,20160510,   57,    0
111474,20160511,    4,    0
111474,20160512,    4,    0
111474,20160513,   24,    0
111474,20160514,    0,    0
111474,20160515,   13,    0
111474,20160516,    1,    0
111474,20160517,    0,    0
111474,20160518,    7,    0
111474,20160519,    4,    0
111474,20160520,    1,    0
111474,20160521,    0,    0
111474,20160522,   37,    0
111474,20160523,   11,    0
111474,20160524,    1,    0
111474,20160525,    0,    0
111474,20160526,   72,    0
111474,20160527,   11,    0
111474,20160528,   52,    0
111474,20160529,  246,    0
111474,20160530,  319,    0
111474,20160531,    3,    0
111474,20160601,  229,    0
111474,20160602,  131,    0
111474,20160603,    3,    0
111474,20160604,   68,    0
111474,20160605,   20,    0
111474,20160606,   87,    0
111474,20160607,   17,    0
111474,20160608,   27,    0
111474,20160609,    0,    0
111474,20160610,    0,    0
111474,20160611,  116,    0
111474,20160612,  259,    0
111474,20160613,  100,    0
111474,20160614,   60,    0
111474,20160615,   43,    0
111474,20160616,   40,    0
111474,20160617,   60,    0
111474,20160618,    7,    0
111474,20160619,    0,    0
111474,20160620,   49,    0
111474,20160621,   35,    0
111474,20160622,    0,    0
111474,20160623,    0,    0
111474,20160624,  101,    0
111474,20160625,   79,    0
111474,20160626,   13,    0
111474,20160627,   58,    0
111474,20160628,   33,    0
111474,20160629,    7,    0
111474,20160630,    0,    0
111474,20160701,    5,    0
111474,20160702,    3,    0
111474,20160703,    0,    0
111474,20160704,   22,    0
111474,20160705,    0,    0
111474,20160706,    0,    0
111474,20160707,    0,    0
111474,20160708,    0,    0
111474,20160709,    0,    0
111474,20160710,    0,    0
111474,20160711,    0,    0
111474,20160712,    7,    0
111474,20160713,   56,    0
111474,20160714,    2,    0
111474,20160715,    0,    0
111474,20160716,    0,    0
111474,20160717,    0,    0
111474,20160718,    0,    0
111474,20160719,    0,    0
111474,20160720,  124,    0
111474,20160721,  178,    0
111474,20160722,  115,    0
111474,20160723,   40,    0
111474,20160724,    0,    0
111474,20160725,    0,    0
111474,20160726,   13,    0
111474,20160727,    0,    0
111474,20160728,    4,    0
111474,20160729,    0,    0
111474,20160730,    0,    0
111474,20160731,    0,    0
111474,20160801,    4,    0
111474,20160802,   90,    0
111474,20160803,   46,    0
111474,20160804,   26,    0
111474,20160805,    4,    0
111474,20160806,    0,    0
111474,20160807,    0,    0
111474,20160808,    1,    0
111474,20160809,    0,    0
111474,20160810,    5,    0
111474,20160811,   18,    0
111474,20160812,    0,    0
111474,20160813,    0,    0
111474,20160814,    0,    0
111474,20160815,    0,    0
111474,20160816,    0,    0
111474,20160817,    0,    0
111474,20160818,    1,    0
111474,20160819,    2,    0
111474,20160820,    0,    0
111474,20160821,    4,    0
111474,20160822,    7,    0
111474,20160823,    0,    0
111474,20160824,    0,    0
111474,20160825,    0,    0
111474,20160826,    0,    0
111474,20160827,    0,    0
111474,20160828,    0,    0
111474,20160829,    0,    0
111474,20160830,    0,    0
111474,20160831,    0,    0
111474,20160901,    0,    0
111474,20160902,    0,    0
111474,20160903,    0,    0
111474,20160904,   60,    0
111474,20160905,    0,    0
111474,20160906,    0,    0
111474,20160907,    0,    0
111474,20160908,    0,    0
111474,20160909,    0,    0
111474,20160910,    0,    0
111474,20160911,    0,    0
111474,20160912,    0,    0
111474,20160913,    0,    0
111474,20160914,    0,    0
111474,20160915,    8,    0
111474,20160916,    3,    0
111474,20160917,   36,    0
111474,20160918,    0,    0
111474,20160919,    0,    0
111474,20160920,    0,    0
111474,20160921,    0,    0
111474,20160922,    0,    0
111474,20160923,    0,    0
111474,20160924,    0,    0
111474,20160925,    0,    0
111474,20160926,   17,    0
111474,20160927,    0,    0
111474,20160928,    0,    0
111474,20160929,    2,    0
111474,20160930,   73,    0
111474,20161001,  135,    0
111474,20161002,   17,    0
111474,20161003,    1,    0
111474,20161004,    0,    0
111474,20161005,    0,    0
111474,20161006,    0,    0
111474,20161007,    0,    0
111474,20161008,    2,    0
111474,20161009,    0,    0
111474,20161010,    0,    0
111474,20161011,    0,    0
111474,20161012,    0,    0
111474,20161013,    0,    0
111474,20161014,    9,    0
111474,20161015,    1,    0
111474,20161016,    0,    0
111474,20161017,   10,    0
111474,20161018,   19,    0
111474,20161019,   21,    0
111474,20161020,   74,    0
111474,20161021,    0,    0
111474,20161022,    8,    0
111474,20161023,   22,    0
111474,20161024,  154,    0
111474,20161025,    0,    0
111474,20161026,    0,    0
111474,20161027,    0,    0
111474,20161028,    0,    0
111474,20161029,    0,    0
111474,20161030,    0,    0
111474,20161031,    0,    0
111474,20161101,    0,    0
111474,20161102,    1,    0
111474,20161103,    0,    0
111474,20161104,   25,    0
111474,20161105,   63,    0
111474,20161106,    0,    0
111474,20161107,    4,    0
111474,20161108,    1,    0
111474,20161109,   73,    0
111474,20161110,   45,    0
111474,20161111,    1,    0
111474,20161112,    0,    0
111474,20161113,    8,    0
111474,20161114,    2,    0
111474,20161115,   44,    0
111474,20161116,   13,    0
111474,20161117,   35,    0
111474,20161118,  116,    0
111474,20161119,    1,    0
111474,20161120,   16,    0
111474,20161121,  151,    0
111474,20161122,   12,    0
111474,20161123,    0,    0
111474,20161124,    0,    0
111474,20161125,    0,    0
111474,20161126,    0,    0
111474,20161127,    0,    0
111474,20161128,    0,    0
111474,20161129,    0,    0
111474,20161130,    0,    0
111474,20161201,    0,    0
111474,20161202,    0,    0
111474,20161203,    0,    0
111474,20161204,    0,    0
111474,20161205,    0,    0
111474,20161206,    0,    0
111474,20161207,    0,    0
111474,20161208,    0,    0
111474,20161209,    0,    0
111474,20161210,    1,    0
111474,20161211,    0,    0
111474,20161212,    0,    0
111474,20161213,    7,    0
111474,20161214,    0,    0
111474,20161215,    0,    0
111474,20161216,    0,    0
111474,20161217,    0,    0
111474,20161218,    0,    0
111474,20161219,    0,    0
111474,20161220,    0,    0
111474,20161221,    0,    0
111474,20161222,   65,    0
111474,20161223,   10,    0
111474,20161224,    1,    0
111474,20161225,    1,    0
111474,20161226,    7,    0
111474,20161227,    0,    0
111474,20161228,    0,    0
111474,20161229,    0,    0
111474,20161230,    0,    0
111474,20161231,    0,    0
111474,20170101,    1,    0
111474,20170102,   15,    0
111474,20170103,    2,    0
111474,20170104,   10,    0
111474,20170105,    2,    0
111474,20170106,    0,    0
111474,20170107,    6,    0
111474,20170108,    3,    0
111474,20170109,   22,    0
111474,20170110,   12,    0
111474,20170111,   22,    0
111474,20170112,   91,    0
111474,20170113,   14,    0
111474,20170114,    3,    0
111474,20170115,    1,    0
111474,20170116,    0,    0
111474,20170117,    0,    0
111474,20170118,    0,    0
111474,20170119,    0,    0
111474,20170120,    0,    0
111474,20170121,    0,    0
111474,20170122,    0,    0
111474,20170123,    0,    0
111474,20170124,    0,    0
111474,20170125,    0,    0
111474,20170126,    0,    0
111474,20170127,    0,    0
111474,20170128,    7,    0
111474,20170129,   45,    0
111474,20170130,   34,    0
111474,20170131,    0,    0
111474,20170201,    4,    0
111474,20170202,   17,    0
111474,20170203,    8,    0
111474,20170204,   42,    0
111474,20170205,   45,    0
111474,20170206,    0,    0
111474,20170207,   23,    0
111474,20170208,    1,    0
111474,20170209,    0,    0
111474,20170210,   18,    0
111474,20170211,   23,    0
111474,20170212,    0,    0
111474,20170213,    0,    0
111474,20170214,    0,    0
111474,20170215,    0,    0
111474,20170216,   49,    0
111474,20170217,    6,    0
111474,20170218,    0,    0
111474,20170219,    0,    0
111474,20170220,   18,    0
111474,20170221,   15,    0
111474,20170222,   11,    0
111474,20170223,   19,    0
111474,20170224,    0,    0
111474,20170225,    0,    0
111474,20170226,    0,    0
111474,20170227,   56,    0
111474,20170228,   49,    0
111474,20170301,   33,    0
111474,20170302,    1,    0
111474,20170303,    0,    0
111474,20170304,   43,    0
111474,20170305,   63,    0
111474,20170306,   24,    0
111474,20170307,    7,    0
111474,20170308,  132,    0
111474,20170309,   58,    0
111474,20170310,    0,    0
111474,20170311,    0,    0
111474,20170312,    0,    0
111474,20170313,    0,    0
111474,20170314,    0,    0
111474,20170315,    0,    0
111474,20170316,    0,    0
111474,20170317,   27,    0
111474,20170318,   55,    0
111474,20170319,    0,    0
111474,20170320,   14,    0
111474,20170321,   35,    0
111474,20170322,    0,    0
111474,20170323,    0,    0
111474,20170324,    0,    0
111474,20170325,    0,    0
111474,20170326,    0,    0
111474,20170327,    0,    0
111474,20170328,    0,    0
111474,20170329,    0,    0
111474,20170330,    0,    0
111474,20170331,    0,    0
111474,20170401,    0,    0
111474,20170402,    0,    0
111474,20170403,    0,    0
111474,20170404,    0,    0
111474,20170405,    0,    0
111474,20170406,    0,    0
111474,20170407,    0,    0
111474,20170408,    0,    0
111474,20170409,    0,    0
111474,20170410,    0,    0
111474,20170411,    0,    0
111474,20170412,    0,    0
111474,20170413,    0,    0
111474,20170414,    0,    0
111474,20170415,    5,    0
111474,20170416,    5,    0
111474,20170417,   24,    0
111474,20170418,    0,    0
111474,20170419,    0,    0
111474,20170420,    0,    0
111474,20170421,    0,    0
111474,20170422,    0,    0
111474,20170423,    0,    0
111474,20170424,    0,    0
111474,20170425,    2,    0
111474,20170426,    0,    0
111474,20170427,    0,    0
111474,20170428,    7,    0
111474,20170429,    0,    0
111474,20170430,    4,    0
111474,20170501,    4,    0
111474,20170502,   31,    0
111474,20170503,    7,    0
111474,20170504,   42,    0
111474,20170505,    0,    0
111474,20170506,    8,    0
111474,20170507,  147,    0
111474,20170508,    1,    0
111474,20170509,    0,    0
111474,20170510,    0,    0
111474,20170511,    3,    0
111474,20170512,    0,    0
111474,20170513,   28,    0
111474,20170514,    0,    0
111474,20170515,    0,    0
111474,20170516,    0,    0
111474,20170517,    0,    0
111474,20170518,   27,    0
111474,20170519,  207,    0
111474,20170520,    0,    0
111474,20170521,    0,    0
111474,20170522,    0,    0
111474,20170523,    0,    0
111474,20170524,    0,    0
111474,20170525,    0,    0
111474,20170526,    0,    0
111474,20170527,    0,    0
111474,20170528,    0,    0
111474,20170529,    0,    0
111474,20170530,    2,    0
111474,20170531,    0,    0
111474,20170601,    0,    0
111474,20170602,    1,    0
111474,20170603,   47,    0
111474,20170604,    0,    0
111474,20170605,    4,    0
111474,20170606,   51,    0
111474,20170607,   13,    0
111474,20170608,    0,    0
111474,20170609,  110,    0
111474,20170610,    0,    0
111474,20170611,    0,    0
111474,20170612,    0,    0
111474,20170613,    0,    0
111474,20170614,    0,    0
