EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111473 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
111473,20111113,10321,    0
111473,20111114,10279,    0
111473,20111115,10224,    0
111473,20111116,10229,    0
111473,20111117,10249,    0
111473,20111118,10241,    0
111473,20111119,10212,    0
111473,20111120,10210,    0
111473,20111121,10190,    0
111473,20111122,10203,    0
111473,20111123,10282,    0
111473,20111124,10334,    0
111473,20111125,10307,    0
111473,20111126,10319,    0
111473,20111127,10259,    0
111473,20111128,10288,    0
111473,20111129,10212,    0
111473,20111130,10264,    0
111473,20111201,10176,    0
111473,20111202,10136,    0
111473,20111203,10112,    0
111473,20111204,10026,    0
111473,20111205,10066,    0
111473,20111206,10102,    0
111473,20111207,10091,    0
111473,20111208,10204,    0
111473,20111209,10123,    0
111473,20111210,10170,    0
111473,20111211,10162,    0
111473,20111212,10098,    0
111473,20111213,10042,    0
111473,20111214,10035,    0
111473,20111215,10069,    0
111473,20111216, 9854,    0
111473,20111217,10053,    0
111473,20111218,10126,    0
111473,20111219,10187,    0
111473,20111220,10130,    0
111473,20111221,10198,    0
111473,20111222,10240,    0
111473,20111223,10223,    0
111473,20111224,10264,    0
111473,20111225,10348,    0
111473,20111226,10381,    0
111473,20111227,10368,    0
111473,20111228,10280,    0
111473,20111229,10226,    0
111473,20111230,10161,    0
111473,20111231,10141,    0
111473,20120101,10133,    0
111473,20120102,10122,    0
111473,20120103,10162,    0
111473,20120104,10172,    0
111473,20120105,10009,    0
111473,20120106,10193,    0
111473,20120107,10207,    0
111473,20120108,10239,    0
111473,20120109,10298,    0
111473,20120110,10342,    0
111473,20120111,10347,    0
111473,20120112,10283,    0
111473,20120113,10293,    0
111473,20120114,10289,    0
111473,20120115,10263,    0
111473,20120116,10274,    0
111473,20120117,10315,    0
111473,20120118,10316,    0
111473,20120119,10208,    0
111473,20120120,10177,    0
111473,20120121,10127,    0
111473,20120122,10132,    0
111473,20120123,10177,    0
111473,20120124,10222,    0
111473,20120125,10215,    0
111473,20120126,10182,    0
111473,20120127,10240,    0
111473,20120128,10274,    0
111473,20120129,10274,    0
111473,20120130,10254,    0
111473,20120131,10235,    0
111473,20120201,10269,    0
111473,20120202,10298,    0
111473,20120203,10357,    0
111473,20120204,10384,    0
111473,20120205,10335,    0
111473,20120206,10351,    0
111473,20120207,10367,    0
111473,20120208,10362,    0
111473,20120209,10364,    0
111473,20120210,10373,    0
111473,20120211,10343,    0
111473,20120212,10323,    0
111473,20120213,10242,    0
111473,20120214,10176,    0
111473,20120215,10156,    0
111473,20120216,10252,    0
111473,20120217,10252,    0
111473,20120218,10183,    0
111473,20120219,10205,    0
111473,20120220,10346,    0
111473,20120221,10339,    0
111473,20120222,10308,    0
111473,20120223,10268,    0
111473,20120224,10282,    0
111473,20120225,10252,    0
111473,20120226,10266,    0
111473,20120227,10274,    0
111473,20120228,10258,    0
111473,20120229,10257,    0
111473,20120301,10247,    0
111473,20120302,10258,    0
111473,20120303,10240,    0
111473,20120304,10202,    0
111473,20120305,10180,    0
111473,20120306,10245,    0
111473,20120307,10234,    0
111473,20120308,10284,    0
111473,20120309,10380,    0
111473,20120310,10362,    0
111473,20120311,10342,    0
111473,20120312,10328,    0
111473,20120313,10329,    0
111473,20120314,10312,    0
111473,20120315,10283,    0
111473,20120316,10223,    0
111473,20120317,10180,    0
111473,20120318,10175,    0
111473,20120319,10300,    0
111473,20120320,10361,    0
111473,20120321,10347,    0
111473,20120322,10293,    0
111473,20120323,10259,    0
111473,20120324,10261,    0
111473,20120325,10299,    0
111473,20120326,10332,    0
111473,20120327,10332,    0
111473,20120328,10293,    0
111473,20120329,10240,    0
111473,20120330,10209,    0
111473,20120331,10158,    0
111473,20120401,10180,    0
111473,20120402,10105,    0
111473,20120403,10028,    0
111473,20120404,10076,    0
111473,20120405,10140,    0
111473,20120406,10116,    0
111473,20120407,10086,    0
111473,20120408,10146,    0
111473,20120409,10060,    0
111473,20120410, 9970,    0
111473,20120411,10006,    0
111473,20120412,10034,    0
111473,20120413,10053,    0
111473,20120414,10036,    0
111473,20120415,10094,    0
111473,20120416,10197,    0
111473,20120417,10110,    0
111473,20120418, 9955,    0
111473,20120419, 9922,    0
111473,20120420, 9983,    0
111473,20120421,10013,    0
111473,20120422,10078,    0
111473,20120423,10028,    0
111473,20120424, 9973,    0
111473,20120425,10022,    0
111473,20120426,10084,    0
111473,20120427,10161,    0
111473,20120428,10101,    0
111473,20120429,10069,    0
111473,20120430,10136,    0
111473,20120501,10165,    0
111473,20120502,10143,    0
111473,20120503,10124,    0
111473,20120504,10056,    0
111473,20120505,10048,    0
111473,20120506,10096,    0
111473,20120507,10172,    0
111473,20120508,10137,    0
111473,20120509,10146,    0
111473,20120510,10182,    0
111473,20120511,10216,    0
111473,20120512,10324,    0
111473,20120513,10301,    0
111473,20120514,10188,    0
111473,20120515,10123,    0
111473,20120516,10228,    0
111473,20120517,10199,    0
111473,20120518,10102,    0
111473,20120519,10105,    0
111473,20120520,10054,    0
111473,20120521, 9994,    0
111473,20120522,10068,    0
111473,20120523,10196,    0
111473,20120524,10229,    0
111473,20120525,10219,    0
111473,20120526,10196,    0
111473,20120527,10180,    0
111473,20120528,10153,    0
111473,20120529,10154,    0
111473,20120530,10173,    0
111473,20120531,10177,    0
111473,20120601,10179,    0
111473,20120602,10151,    0
111473,20120603,10084,    0
111473,20120604,10116,    0
111473,20120605,10177,    0
111473,20120606,10086,    0
111473,20120607,10048,    0
111473,20120608,10090,    0
111473,20120609,10149,    0
111473,20120610,10109,    0
111473,20120611,10037,    0
111473,20120612,10050,    0
111473,20120613,10140,    0
111473,20120614,10182,    0
111473,20120615,10152,    0
111473,20120616,10173,    0
111473,20120617,10210,    0
111473,20120618,10160,    0
111473,20120619,10182,    0
111473,20120620,10135,    0
111473,20120621,10112,    0
111473,20120622,10194,    0
111473,20120623,10233,    0
111473,20120624,10176,    0
111473,20120625,10184,    0
111473,20120626,10214,    0
111473,20120627,10192,    0
111473,20120628,10106,    0
111473,20120629,10099,    0
111473,20120630,10132,    0
111473,20120701,10172,    0
111473,20120702,10198,    0
111473,20120703,10180,    0
111473,20120704,10131,    0
111473,20120705,10099,    0
111473,20120706,10112,    0
111473,20120707,10122,    0
111473,20120708,10092,    0
111473,20120709,10139,    0
111473,20120710,10134,    0
111473,20120711,10147,    0
111473,20120712,10161,    0
111473,20120713,10078,    0
111473,20120714,10074,    0
111473,20120715,10158,    0
111473,20120716,10247,    0
111473,20120717,10237,    0
111473,20120718,10164,    0
111473,20120719,10120,    0
111473,20120720,10159,    0
111473,20120721,10216,    0
111473,20120722,10274,    0
111473,20120723,10250,    0
111473,20120724,10173,    0
111473,20120725,10147,    0
111473,20120726,10156,    0
111473,20120727,10112,    0
111473,20120728,10091,    0
111473,20120729,10143,    0
111473,20120730,10181,    0
111473,20120731,10186,    0
111473,20120801,10128,    0
111473,20120802,10140,    0
111473,20120803,10167,    0
111473,20120804,10141,    0
111473,20120805,10096,    0
111473,20120806,10135,    0
111473,20120807,10219,    0
111473,20120808,10243,    0
111473,20120809,10245,    0
111473,20120810,10250,    0
111473,20120811,10209,    0
111473,20120812,10142,    0
111473,20120813,10135,    0
111473,20120814,10132,    0
111473,20120815,10105,    0
111473,20120816,10184,    0
111473,20120817,10195,    0
111473,20120818,10181,    0
111473,20120819,10168,    0
111473,20120820,10190,    0
111473,20120821,10164,    0
111473,20120822,10175,    0
111473,20120823,10150,    0
111473,20120824,10074,    0
111473,20120825,10085,    0
111473,20120826,10158,    0
111473,20120827,10199,    0
111473,20120828,10168,    0
111473,20120829,10168,    0
111473,20120830,10174,    0
111473,20120831,10207,    0
111473,20120901,10255,    0
111473,20120902,10250,    0
111473,20120903,10238,    0
111473,20120904,10215,    0
111473,20120905,10219,    0
111473,20120906,10268,    0
111473,20120907,10253,    0
111473,20120908,10212,    0
111473,20120909,10153,    0
111473,20120910,10150,    0
111473,20120911,10136,    0
111473,20120912,10152,    0
111473,20120913,10169,    0
111473,20120914,10164,    0
111473,20120915,10183,    0
111473,20120916,10161,    0
111473,20120917,10143,    0
111473,20120918,10134,    0
111473,20120919,10206,    0
111473,20120920,10240,    0
111473,20120921,10164,    0
111473,20120922,10171,    0
111473,20120923,10118,    0
111473,20120924, 9987,    0
111473,20120925,10005,    0
111473,20120926,10022,    0
111473,20120927,10090,    0
111473,20120928,10180,    0
111473,20120929,10185,    0
111473,20120930,10224,    0
111473,20121001,10191,    0
111473,20121002,10177,    0
111473,20121003,10138,    0
111473,20121004,10122,    0
111473,20121005,10141,    0
111473,20121006,10132,    0
111473,20121007,10198,    0
111473,20121008,10190,    0
111473,20121009,10140,    0
111473,20121010,10156,    0
111473,20121011,10111,    0
111473,20121012,10096,    0
111473,20121013,10108,    0
111473,20121014,10017,    0
111473,20121015,10072,    0
111473,20121016,10111,    0
111473,20121017,10098,    0
111473,20121018,10102,    0
111473,20121019,10131,    0
111473,20121020,10167,    0
111473,20121021,10167,    0
111473,20121022,10206,    0
111473,20121023,10231,    0
111473,20121024,10200,    0
111473,20121025,10152,    0
111473,20121026,10075,    0
111473,20121027,10057,    0
111473,20121028,10166,    0
111473,20121029,10162,    0
111473,20121030,10070,    0
111473,20121031,10002,    0
111473,20121101, 9899,    0
111473,20121102, 9998,    0
111473,20121103,10026,    0
111473,20121104,10017,    0
111473,20121105,10046,    0
111473,20121106,10194,    0
111473,20121107,10265,    0
111473,20121108,10224,    0
111473,20121109,10163,    0
111473,20121110,10040,    0
111473,20121111,10129,    0
111473,20121112,10268,    0
111473,20121113,10320,    0
111473,20121114,10286,    0
111473,20121115,10236,    0
111473,20121116,10194,    0
111473,20121117,10136,    0
111473,20121118,10134,    0
111473,20121119,10172,    0
111473,20121120,10198,    0
111473,20121121,10175,    0
111473,20121122,10236,    0
111473,20121123,10190,    0
111473,20121124,10166,    0
111473,20121125,10134,    0
111473,20121126,10078,    0
111473,20121127,10055,    0
111473,20121128,10047,    0
111473,20121129,10042,    0
111473,20121130,10104,    0
111473,20121201,10153,    0
111473,20121202,10139,    0
111473,20121203,10134,    0
111473,20121204,10030,    0
111473,20121205,10047,    0
111473,20121206,10157,    0
111473,20121207,10062,    0
111473,20121208,10214,    0
111473,20121209,10197,    0
111473,20121210,10136,    0
111473,20121211,10249,    0
111473,20121212,10242,    0
111473,20121213,10123,    0
111473,20121214,10008,    0
111473,20121215,10018,    0
111473,20121216,10067,    0
111473,20121217,10068,    0
111473,20121218,10149,    0
111473,20121219,10229,    0
111473,20121220,10144,    0
111473,20121221,10126,    0
111473,20121222,10151,    0
111473,20121223,10101,    0
111473,20121224,10084,    0
111473,20121225,10044,    0
111473,20121226,10114,    0
111473,20121227,10080,    0
111473,20121228,10252,    0
111473,20121229,10173,    0
111473,20121230,10185,    0
111473,20121231,10168,    0
111473,20130101,10094,    0
111473,20130102,10258,    0
111473,20130103,10344,    0
111473,20130104,10367,    0
111473,20130105,10348,    0
111473,20130106,10321,    0
111473,20130107,10299,    0
111473,20130108,10278,    0
111473,20130109,10231,    0
111473,20130110,10153,    0
111473,20130111,10166,    0
111473,20130112,10176,    0
111473,20130113,10161,    0
111473,20130114,10151,    0
111473,20130115,10062,    0
111473,20130116,10103,    0
111473,20130117,10165,    0
111473,20130118,10092,    0
111473,20130119, 9968,    0
111473,20130120, 9938,    0
111473,20130121, 9988,    0
111473,20130122,10044,    0
111473,20130123,10086,    0
111473,20130124,10138,    0
111473,20130125,10194,    0
111473,20130126,10145,    0
111473,20130127,10094,    0
111473,20130128,10154,    0
111473,20130129,10139,    0
111473,20130130,10130,    0
111473,20130131,10185,    0
111473,20130201,10039,    0
111473,20130202,10060,    0
111473,20130203,10195,    0
111473,20130204,10136,    0
111473,20130205,10044,    0
111473,20130206, 9994,    0
111473,20130207,10119,    0
111473,20130208,10148,    0
111473,20130209,10196,    0
111473,20130210,10123,    0
111473,20130211,10022,    0
111473,20130212,10126,    0
111473,20130213,10243,    0
111473,20130214,10212,    0
111473,20130215,10201,    0
111473,20130216,10248,    0
111473,20130217,10237,    0
111473,20130218,10214,    0
111473,20130219,10189,    0
111473,20130220,10218,    0
111473,20130221,10209,    0
111473,20130222,10155,    0
111473,20130223,10134,    0
111473,20130224,10148,    0
111473,20130225,10200,    0
111473,20130226,10281,    0
111473,20130227,10302,    0
111473,20130228,10271,    0
111473,20130301,10251,    0
111473,20130302,10249,    0
111473,20130303,10236,    0
111473,20130304,10182,    0
111473,20130305,10112,    0
111473,20130306,10031,    0
111473,20130307, 9998,    0
111473,20130308, 9988,    0
111473,20130309,10014,    0
111473,20130310,10013,    0
111473,20130311,10029,    0
111473,20130312,10009,    0
111473,20130313,10065,    0
111473,20130314,10125,    0
111473,20130315,10174,    0
111473,20130316,10113,    0
111473,20130317, 9996,    0
111473,20130318, 9951,    0
111473,20130319, 9996,    0
111473,20130320,10045,    0
111473,20130321,10180,    0
111473,20130322,10143,    0
111473,20130323,10120,    0
111473,20130324,10111,    0
111473,20130325,10110,    0
111473,20130326,10108,    0
111473,20130327,10096,    0
111473,20130328,10082,    0
111473,20130329,10085,    0
111473,20130330,10068,    0
111473,20130331,10115,    0
111473,20130401,10092,    0
111473,20130402,10094,    0
111473,20130403,10127,    0
111473,20130404,10086,    0
111473,20130405,10096,    0
111473,20130406,10185,    0
111473,20130407,10199,    0
111473,20130408,10067,    0
111473,20130409,10018,    0
111473,20130410,10065,    0
111473,20130411,10013,    0
111473,20130412,10051,    0
111473,20130413,10189,    0
111473,20130414,10219,    0
111473,20130415,10197,    0
111473,20130416,10209,    0
111473,20130417,10205,    0
111473,20130418,10178,    0
111473,20130419,10244,    0
111473,20130420,10262,    0
111473,20130421,10194,    0
111473,20130422,10176,    0
111473,20130423,10225,    0
111473,20130424,10260,    0
111473,20130425,10227,    0
111473,20130426,10112,    0
111473,20130427,10100,    0
111473,20130428,10160,    0
111473,20130429,10185,    0
111473,20130430,10216,    0
111473,20130501,10203,    0
111473,20130502,10179,    0
111473,20130503,10159,    0
111473,20130504,10182,    0
111473,20130505,10223,    0
111473,20130506,10180,    0
111473,20130507,10152,    0
111473,20130508,10128,    0
111473,20130509,10137,    0
111473,20130510,10166,    0
111473,20130511,10160,    0
111473,20130512,10171,    0
111473,20130513,10164,    0
111473,20130514,10096,    0
111473,20130515,10022,    0
111473,20130516, 9985,    0
111473,20130517,10025,    0
111473,20130518,10074,    0
111473,20130519,10084,    0
111473,20130520,10100,    0
111473,20130521,10105,    0
111473,20130522,10138,    0
111473,20130523,10095,    0
111473,20130524,10122,    0
111473,20130525,10145,    0
111473,20130526,10141,    0
111473,20130527,10108,    0
111473,20130528,10038,    0
111473,20130529,10038,    0
111473,20130530,10078,    0
111473,20130531,10086,    0
111473,20130601,10156,    0
111473,20130602,10233,    0
111473,20130603,10259,    0
111473,20130604,10216,    0
111473,20130605,10174,    0
111473,20130606,10185,    0
111473,20130607,10188,    0
111473,20130608,10145,    0
111473,20130609,10101,    0
111473,20130610,10126,    0
111473,20130611,10174,    0
111473,20130612,10187,    0
111473,20130613,10169,    0
111473,20130614,10202,    0
111473,20130615,10149,    0
111473,20130616,10160,    0
111473,20130617,10118,    0
111473,20130618,10138,    0
111473,20130619,10104,    0
111473,20130620,10126,    0
111473,20130621,10150,    0
111473,20130622,10159,    0
111473,20130623,10151,    0
111473,20130624,10213,    0
111473,20130625,10264,    0
111473,20130626,10288,    0
111473,20130627,10240,    0
111473,20130628,10213,    0
111473,20130629,10196,    0
111473,20130630,10236,    0
111473,20130701,10182,    0
111473,20130702,10143,    0
111473,20130703,10115,    0
111473,20130704,10216,    0
111473,20130705,10281,    0
111473,20130706,10278,    0
111473,20130707,10280,    0
111473,20130708,10275,    0
111473,20130709,10229,    0
111473,20130710,10191,    0
111473,20130711,10203,    0
111473,20130712,10212,    0
111473,20130713,10218,    0
111473,20130714,10225,    0
111473,20130715,10224,    0
111473,20130716,10219,    0
111473,20130717,10216,    0
111473,20130718,10213,    0
111473,20130719,10204,    0
111473,20130720,10191,    0
111473,20130721,10180,    0
111473,20130722,10160,    0
111473,20130723,10128,    0
111473,20130724,10148,    0
111473,20130725,10154,    0
111473,20130726,10136,    0
111473,20130727,10080,    0
111473,20130728,10123,    0
111473,20130729,10160,    0
111473,20130730,10195,    0
111473,20130731,10192,    0
111473,20130801,10154,    0
111473,20130802,10123,    0
111473,20130803,10186,    0
111473,20130804,10211,    0
111473,20130805,10156,    0
111473,20130806,10153,    0
111473,20130807,10103,    0
111473,20130808,10173,    0
111473,20130809,10210,    0
111473,20130810,10208,    0
111473,20130811,10200,    0
111473,20130812,10167,    0
111473,20130813,10201,    0
111473,20130814,10237,    0
111473,20130815,10224,    0
111473,20130816,10178,    0
111473,20130817,10157,    0
111473,20130818,10144,    0
111473,20130819,10180,    0
111473,20130820,10281,    0
111473,20130821,10247,    0
111473,20130822,10196,    0
111473,20130823,10162,    0
111473,20130824,10121,    0
111473,20130825,10121,    0
111473,20130826,10138,    0
111473,20130827,10147,    0
111473,20130828,10187,    0
111473,20130829,10218,    0
111473,20130830,10207,    0
111473,20130831,10223,    0
111473,20130901,10274,    0
111473,20130902,10265,    0
111473,20130903,10266,    0
111473,20130904,10218,    0
111473,20130905,10142,    0
111473,20130906,10102,    0
111473,20130907,10171,    0
111473,20130908,10186,    0
111473,20130909,10181,    0
111473,20130910,10158,    0
111473,20130911,10146,    0
111473,20130912,10178,    0
111473,20130913,10212,    0
111473,20130914,10146,    0
111473,20130915,10116,    0
111473,20130916,10046,    0
111473,20130917,10051,    0
111473,20130918,10012,    0
111473,20130919,10137,    0
111473,20130920,10177,    0
111473,20130921,10268,    0
111473,20130922,10284,    0
111473,20130923,10251,    0
111473,20130924,10171,    0
111473,20130925,10123,    0
111473,20130926,10146,    0
111473,20130927,10160,    0
111473,20130928,10113,    0
111473,20130929,10078,    0
111473,20130930,10088,    0
111473,20131001,10123,    0
111473,20131002,10170,    0
111473,20131003,10177,    0
111473,20131004,10173,    0
111473,20131005,10177,    0
111473,20131006,10254,    0
111473,20131007,10264,    0
111473,20131008,10253,    0
111473,20131009,10190,    0
111473,20131010,10103,    0
111473,20131011,10147,    0
111473,20131012,10180,    0
111473,20131013,10181,    0
111473,20131014,10151,    0
111473,20131015,10105,    0
111473,20131016,10143,    0
111473,20131017,10169,    0
111473,20131018,10182,    0
111473,20131019,10129,    0
111473,20131020,10144,    0
111473,20131021,10155,    0
111473,20131022,10081,    0
111473,20131023,10088,    0
111473,20131024,10174,    0
111473,20131025,10138,    0
111473,20131026,10136,    0
111473,20131027,10094,    0
111473,20131028,10049,    0
111473,20131029,10151,    0
111473,20131030,10252,    0
111473,20131031,10259,    0
111473,20131101,10176,    0
111473,20131102,10050,    0
111473,20131103,10065,    0
111473,20131104, 9936,    0
111473,20131105, 9997,    0
111473,20131106,10048,    0
111473,20131107,10095,    0
111473,20131108,10088,    0
111473,20131109,10111,    0
111473,20131110,10113,    0
111473,20131111,10309,    0
111473,20131112,10279,    0
111473,20131113,10310,    0
111473,20131114,10230,    0
111473,20131115,10261,    0
111473,20131116,10306,    0
111473,20131117,10238,    0
111473,20131118,10126,    0
111473,20131119,10076,    0
111473,20131120,10060,    0
111473,20131121,10004,    0
111473,20131122,10083,    0
111473,20131123,10162,    0
111473,20131124,10225,    0
111473,20131125,10308,    0
111473,20131126,10351,    0
111473,20131127,10354,    0
111473,20131128,10337,    0
111473,20131129,10250,    0
111473,20131130,10217,    0
111473,20131201,10305,    0
111473,20131202,10317,    0
111473,20131203,10303,    0
111473,20131204,10291,    0
111473,20131205,10245,    0
111473,20131206,10242,    0
111473,20131207,10286,    0
111473,20131208,10287,    0
111473,20131209,10325,    0
111473,20131210,10362,    0
111473,20131211,10357,    0
111473,20131212,10318,    0
111473,20131213,10273,    0
111473,20131214,10299,    0
111473,20131215,10313,    0
111473,20131216,10288,    0
111473,20131217,10266,    0
111473,20131218,10202,    0
111473,20131219,10094,    0
111473,20131220,10258,    0
111473,20131221,10293,    0
111473,20131222,10199,    0
111473,20131223,10154,    0
111473,20131224, 9971,    0
111473,20131225, 9923,    0
111473,20131226, 9988,    0
111473,20131227,10036,    0
111473,20131228,10022,    0
111473,20131229,10186,    0
111473,20131230,10258,    0
111473,20131231,10172,    0
111473,20140101,10102,    0
111473,20140102,10042,    0
111473,20140103,10083,    0
111473,20140104,10050,    0
111473,20140105,10088,    0
111473,20140106,10104,    0
111473,20140107,10152,    0
111473,20140108,10192,    0
111473,20140109,10125,    0
111473,20140110,10191,    0
111473,20140111,10202,    0
111473,20140112,10244,    0
111473,20140113,10139,    0
111473,20140114,10078,    0
111473,20140115,10106,    0
111473,20140116,10031,    0
111473,20140117,10024,    0
111473,20140118,10014,    0
111473,20140119,10000,    0
111473,20140120,10045,    0
111473,20140121,10124,    0
111473,20140122,10144,    0
111473,20140123,10149,    0
111473,20140124,10164,    0
111473,20140125,10181,    0
111473,20140126,10078,    0
111473,20140127, 9979,    0
111473,20140128, 9996,    0
111473,20140129,10000,    0
111473,20140130,10061,    0
111473,20140131,10088,    0
111473,20140201,10034,    0
111473,20140202,10144,    0
111473,20140203,10123,    0
111473,20140204,10093,    0
111473,20140205,10005,    0
111473,20140206,10038,    0
111473,20140207, 9988,    0
111473,20140208, 9966,    0
111473,20140209, 9979,    0
111473,20140210, 9962,    0
111473,20140211,10048,    0
111473,20140212,10078,    0
111473,20140213, 9990,    0
111473,20140214,10058,    0
111473,20140215,10016,    0
111473,20140216,10117,    0
111473,20140217,10158,    0
111473,20140218,10154,    0
111473,20140219,10151,    0
111473,20140220,10122,    0
111473,20140221,10096,    0
111473,20140222,10166,    0
111473,20140223,10216,    0
111473,20140224,10159,    0
111473,20140225,10123,    0
111473,20140226,10170,    0
111473,20140227,10166,    0
111473,20140228,10036,    0
111473,20140301,10024,    0
111473,20140302,10040,    0
111473,20140303, 9932,    0
111473,20140304,10042,    0
111473,20140305,10199,    0
111473,20140306,10291,    0
111473,20140307,10275,    0
111473,20140308,10311,    0
111473,20140309,10290,    0
111473,20140310,10247,    0
111473,20140311,10280,    0
111473,20140312,10302,    0
111473,20140313,10285,    0
111473,20140314,10261,    0
111473,20140315,10235,    0
111473,20140316,10224,    0
111473,20140317,10218,    0
111473,20140318,10184,    0
111473,20140319,10249,    0
111473,20140320,10175,    0
111473,20140321,10106,    0
111473,20140322,10059,    0
111473,20140323,10084,    0
111473,20140324,10134,    0
111473,20140325,10114,    0
111473,20140326,10132,    0
111473,20140327,10116,    0
111473,20140328,10154,    0
111473,20140329,10184,    0
111473,20140330,10164,    0
111473,20140331,10142,    0
111473,20140401,10116,    0
111473,20140402,10073,    0
111473,20140403,10044,    0
111473,20140404,10074,    0
111473,20140405,10153,    0
111473,20140406,10195,    0
111473,20140407,10153,    0
111473,20140408,10189,    0
111473,20140409,10262,    0
111473,20140410,10220,    0
111473,20140411,10173,    0
111473,20140412,10173,    0
111473,20140413,10202,    0
111473,20140414,10201,    0
111473,20140415,10267,    0
111473,20140416,10287,    0
111473,20140417,10212,    0
111473,20140418,10139,    0
111473,20140419,10128,    0
111473,20140420,10057,    0
111473,20140421,10042,    0
111473,20140422,10122,    0
111473,20140423,10188,    0
111473,20140424,10170,    0
111473,20140425,10112,    0
111473,20140426,10116,    0
111473,20140427,10084,    0
111473,20140428,10110,    0
111473,20140429,10125,    0
111473,20140430,10112,    0
111473,20140501,10114,    0
111473,20140502,10152,    0
111473,20140503,10229,    0
111473,20140504,10226,    0
111473,20140505,10164,    0
111473,20140506,10110,    0
111473,20140507,10133,    0
111473,20140508,10148,    0
111473,20140509,10145,    0
111473,20140510,10126,    0
111473,20140511,10086,    0
111473,20140512,10129,    0
111473,20140513,10178,    0
111473,20140514,10284,    0
111473,20140515,10338,    0
111473,20140516,10292,    0
111473,20140517,10215,    0
111473,20140518,10138,    0
111473,20140519,10081,    0
111473,20140520,10114,    0
111473,20140521,10100,    0
111473,20140522,10093,    0
111473,20140523,10105,    0
111473,20140524,10162,    0
111473,20140525,10191,    0
111473,20140526,10144,    0
111473,20140527,10119,    0
111473,20140528,10127,    0
111473,20140529,10157,    0
111473,20140530,10207,    0
111473,20140531,10218,    0
111473,20140601,10199,    0
111473,20140602,10182,    0
111473,20140603,10146,    0
111473,20140604,10086,    0
111473,20140605,10147,    0
111473,20140606,10155,    0
111473,20140607,10145,    0
111473,20140608,10164,    0
111473,20140609,10157,    0
111473,20140610,10176,    0
111473,20140611,10237,    0
111473,20140612,10249,    0
111473,20140613,10212,    0
111473,20140614,10200,    0
111473,20140615,10212,    0
111473,20140616,10210,    0
111473,20140617,10204,    0
111473,20140618,10203,    0
111473,20140619,10194,    0
111473,20140620,10193,    0
111473,20140621,10189,    0
111473,20140622,10199,    0
111473,20140623,10204,    0
111473,20140624,10167,    0
111473,20140625,10145,    0
111473,20140626,10148,    0
111473,20140627,10148,    0
111473,20140628,10114,    0
111473,20140629,10099,    0
111473,20140630,10166,    0
111473,20140701,10184,    0
111473,20140702,10207,    0
111473,20140703,10217,    0
111473,20140704,10122,    0
111473,20140705,10097,    0
111473,20140706,10094,    0
111473,20140707,10155,    0
111473,20140708,10111,    0
111473,20140709,10096,    0
111473,20140710,10097,    0
111473,20140711,10137,    0
111473,20140712,10136,    0
111473,20140713,10103,    0
111473,20140714,10141,    0
111473,20140715,10206,    0
111473,20140716,10213,    0
111473,20140717,10203,    0
111473,20140718,10159,    0
111473,20140719,10112,    0
111473,20140720,10098,    0
111473,20140721,10126,    0
111473,20140722,10155,    0
111473,20140723,10154,    0
111473,20140724,10135,    0
111473,20140725,10131,    0
111473,20140726,10136,    0
111473,20140727,10152,    0
111473,20140728,10115,    0
111473,20140729,10090,    0
111473,20140730,10120,    0
111473,20140731,10152,    0
111473,20140801,10106,    0
111473,20140802,10074,    0
111473,20140803,10114,    0
111473,20140804,10162,    0
111473,20140805,10196,    0
111473,20140806,10171,    0
111473,20140807,10149,    0
111473,20140808,10113,    0
111473,20140809,10112,    0
111473,20140810,10081,    0
111473,20140811,10138,    0
111473,20140812,10129,    0
111473,20140813,10073,    0
111473,20140814,10122,    0
111473,20140815,10138,    0
111473,20140816,10198,    0
111473,20140817,10142,    0
111473,20140818,10101,    0
111473,20140819,10133,    0
111473,20140820,10171,    0
111473,20140821,10177,    0
111473,20140822,10147,    0
111473,20140823,10154,    0
111473,20140824,10196,    0
111473,20140825,10146,    0
111473,20140826,10058,    0
111473,20140827,10148,    0
111473,20140828,10161,    0
111473,20140829,10165,    0
111473,20140830,10183,    0
111473,20140831,10164,    0
111473,20140901,10210,    0
111473,20140902,10217,    0
111473,20140903,10208,    0
111473,20140904,10173,    0
111473,20140905,10145,    0
111473,20140906,10132,    0
111473,20140907,10145,    0
111473,20140908,10167,    0
111473,20140909,10188,    0
111473,20140910,10189,    0
111473,20140911,10179,    0
111473,20140912,10199,    0
111473,20140913,10221,    0
111473,20140914,10194,    0
111473,20140915,10160,    0
111473,20140916,10146,    0
111473,20140917,10118,    0
111473,20140918,10105,    0
111473,20140919,10125,    0
