EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111472 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
111472,20080214,  100,    0
111472,20080215,   75,    0
111472,20080216,   53,    0
111472,20080217,   49,    0
111472,20080218,   56,    0
111472,20080219,   57,    0
111472,20080220,   92,    0
111472,20080221,   92,    0
111472,20080222,   84,    0
111472,20080223,   82,    0
111472,20080224,   89,    0
111472,20080225,   91,    0
111472,20080226,   86,    0
111472,20080227,   78,    0
111472,20080228,   83,    0
111472,20080229,   94,    0
111472,20080301,   72,    0
111472,20080302,   89,    0
111472,20080303,   80,    0
111472,20080304,   88,    0
111472,20080305,   74,    0
111472,20080306,   82,    0
111472,20080307,   90,    0
111472,20080308,   83,    0
111472,20080309,   77,    0
111472,20080310,   78,    0
111472,20080311,   87,    0
111472,20080312,   72,    0
111472,20080313,   78,    0
111472,20080314,   94,    0
111472,20080315,   87,    0
111472,20080316,   93,    0
111472,20080317,   75,    0
111472,20080318,   68,    0
111472,20080319,   77,    0
111472,20080320,   85,    0
111472,20080321,   92,    0
111472,20080322,   91,    0
111472,20080323,   67,    0
111472,20080324,   88,    0
111472,20080325,   74,    0
111472,20080326,   79,    0
111472,20080327,   92,    0
111472,20080328,   78,    0
111472,20080329,   67,    0
111472,20080330,   51,    0
111472,20080331,   71,    0
111472,20080401,   77,    0
111472,20080402,   74,    0
111472,20080403,   76,    0
111472,20080404,   75,    0
111472,20080405,   88,    0
111472,20080406,   89,    0
111472,20080407,   96,    0
111472,20080408,   86,    0
111472,20080409,   87,    0
111472,20080410,   80,    0
111472,20080411,   77,    0
111472,20080412,   77,    0
111472,20080413,   88,    0
111472,20080414,   92,    0
111472,20080415,   83,    0
111472,20080416,   72,    0
111472,20080417,   68,    0
111472,20080418,   62,    0
111472,20080419,   89,    0
111472,20080420,   80,    0
111472,20080421,   82,    0
111472,20080422,   78,    0
111472,20080423,   76,    0
111472,20080424,   68,    0
111472,20080425,   75,    0
111472,20080426,   62,    0
111472,20080427,   47,    0
111472,20080428,   88,    0
111472,20080429,   75,    0
111472,20080430,   69,    0
111472,20080501,   81,    0
111472,20080502,   80,    0
111472,20080503,   65,    0
111472,20080504,   52,    0
111472,20080505,   51,    0
111472,20080506,   58,    0
111472,20080507,   54,    0
111472,20080508,   52,    0
111472,20080509,   49,    0
111472,20080510,   45,    0
111472,20080511,   46,    0
111472,20080512,   45,    0
111472,20080513,   47,    0
111472,20080514,   53,    0
111472,20080515,   67,    0
111472,20080516,   74,    0
111472,20080517,   85,    0
111472,20080518,   85,    0
111472,20080519,   63,    0
111472,20080520,   57,    0
111472,20080521,   57,    0
111472,20080522,   62,    0
111472,20080523,   61,    0
111472,20080524,   78,    0
111472,20080525,   70,    0
111472,20080526,   69,    0
111472,20080527,   84,    0
111472,20080528,   70,    0
111472,20080529,   77,    0
111472,20080530,   83,    0
111472,20080531,   84,    0
111472,20080601,   72,    0
111472,20080602,   80,    0
111472,20080603,   75,    0
111472,20080604,   78,    0
111472,20080605,   91,    0
111472,20080606,   92,    0
111472,20080607,   89,    0
111472,20080608,   74,    0
111472,20080609,   60,    0
111472,20080610,   58,    0
111472,20080611,   66,    0
111472,20080612,   80,    0
111472,20080613,   72,    0
111472,20080614,   81,    0
111472,20080615,   80,    0
111472,20080616,   71,    0
111472,20080617,   65,    0
111472,20080618,   61,    0
111472,20080619,   65,    0
111472,20080620,   74,    0
111472,20080621,   69,    0
111472,20080622,   72,    0
111472,20080623,   47,    0
111472,20080624,   56,    0
111472,20080625,   81,    0
111472,20080626,   65,    0
111472,20080627,   79,    0
111472,20080628,   77,    0
111472,20080629,   71,    0
111472,20080630,   59,    0
111472,20080701,   58,    0
111472,20080702,   66,    0
111472,20080703,   94,    0
111472,20080704,   70,    0
111472,20080705,   69,    0
111472,20080706,   76,    0
111472,20080707,   74,    0
111472,20080708,   77,    0
111472,20080709,   71,    0
111472,20080710,   60,    0
111472,20080711,   87,    0
111472,20080712,   78,    0
111472,20080713,   70,    0
111472,20080714,   62,    0
111472,20080715,   62,    0
111472,20080716,   79,    0
111472,20080717,   79,    0
111472,20080718,   68,    0
111472,20080719,   75,    0
111472,20080720,   80,    0
111472,20080721,   80,    0
111472,20080722,   75,    0
111472,20080723,   66,    0
111472,20080724,   57,    0
111472,20080725,   57,    0
111472,20080726,   73,    0
111472,20080727,   88,    0
111472,20080728,   82,    0
111472,20080729,   78,    0
111472,20080730,   73,    0
111472,20080731,   67,    0
111472,20080801,   72,    0
111472,20080802,   75,    0
111472,20080803,   80,    0
111472,20080804,   71,    0
111472,20080805,   69,    0
111472,20080806,   68,    0
111472,20080807,   75,    0
111472,20080808,   86,    0
111472,20080809,   72,    0
111472,20080810,   70,    0
111472,20080811,   78,    0
111472,20080812,   88,    0
111472,20080813,   71,    0
111472,20080814,   68,    0
111472,20080815,   68,    0
111472,20080816,   69,    0
111472,20080817,   76,    0
111472,20080818,   74,    0
111472,20080819,   76,    0
111472,20080820,   83,    0
111472,20080821,   76,    0
111472,20080822,   89,    0
111472,20080823,   82,    0
111472,20080824,   81,    0
111472,20080825,   87,    0
111472,20080826,   79,    0
111472,20080827,   85,    0
111472,20080828,   77,    0
111472,20080829,   77,    0
111472,20080830,   72,    0
111472,20080831,   69,    0
111472,20080901,   78,    0
111472,20080902,   76,    0
111472,20080903,   93,    0
111472,20080904,   85,    0
111472,20080905,   89,    0
111472,20080906,   85,    0
111472,20080907,   85,    0
111472,20080908,   80,    0
111472,20080909,   74,    0
111472,20080910,   83,    0
111472,20080911,   94,    0
111472,20080912,   94,    0
111472,20080913,   98,    0
111472,20080914,   74,    0
111472,20080915,   79,    0
111472,20080916,   77,    0
111472,20080917,   65,    0
111472,20080918,   69,    0
111472,20080919,   69,    0
111472,20080920,   71,    0
111472,20080921,   80,    0
111472,20080922,   85,    0
111472,20080923,   87,    0
111472,20080924,   90,    0
111472,20080925,   77,    0
111472,20080926,   71,    0
111472,20080927,   73,    0
111472,20080928,   80,    0
111472,20080929,   90,    0
111472,20080930,   96,    0
111472,20081001,   91,    0
111472,20081002,   85,    0
111472,20081003,   90,    0
111472,20081004,   78,    0
111472,20081005,   82,    0
111472,20081006,   93,    0
111472,20081007,   88,    0
111472,20081008,   94,    0
111472,20081009,   86,    0
111472,20081010,   90,    0
111472,20081011,   99,    0
111472,20081012,   96,    0
111472,20081013,   93,    0
111472,20081014,   82,    0
111472,20081015,   91,    0
111472,20081016,   91,    0
111472,20081017,   90,    0
111472,20081018,   90,    0
111472,20081019,   87,    0
111472,20081020,   86,    0
111472,20081021,   89,    0
111472,20081022,   96,    0
111472,20081023,   84,    0
111472,20081024,   91,    0
111472,20081025,   89,    0
111472,20081026,   81,    0
111472,20081027,   95,    0
111472,20081028,   92,    0
111472,20081029,   97,    0
111472,20081030,   93,    0
111472,20081031,   89,    0
111472,20081101,   94,    0
111472,20081102,   92,    0
111472,20081103,   91,    0
111472,20081104,   89,    0
111472,20081105,   86,    0
111472,20081106,   91,    0
111472,20081107,   90,    0
111472,20081108,   83,    0
111472,20081109,   88,    0
111472,20081110,   82,    0
111472,20081111,   75,    0
111472,20081112,   87,    0
111472,20081113,   87,    0
111472,20081114,   95,    0
111472,20081115,   96,    0
111472,20081116,   94,    0
111472,20081117,   85,    0
111472,20081118,   95,    0
111472,20081119,   91,    0
111472,20081120,   88,    0
111472,20081121,   79,    0
111472,20081122,   92,    0
111472,20081123,   92,    0
111472,20081124,   95,    0
111472,20081125,   99,    0
111472,20081126,  100,    0
111472,20081127,   95,    0
111472,20081128,   95,    0
111472,20081129,   92,    0
111472,20081130,   88,    0
111472,20081201,   96,    0
111472,20081202,   93,    0
111472,20081203,   98,    0
111472,20081204,   98,    0
111472,20081205,   93,    0
111472,20081206,   94,    0
111472,20081207,   91,    0
111472,20081208,  100,    0
111472,20081209,  100,    0
111472,20081210,  100,    0
111472,20081211,  100,    0
111472,20081212,   92,    0
111472,20081213,   85,    0
111472,20081214,   84,    0
111472,20081215,   92,    0
111472,20081216,  100,    0
111472,20081217,  100,    0
111472,20081218,   99,    0
111472,20081219,   93,    0
111472,20081220,   94,    0
111472,20081221,   88,    0
111472,20081222,   93,    0
111472,20081223,   97,    0
111472,20081224,   98,    0
111472,20081225,   82,    0
111472,20081226,   65,    0
111472,20081227,   75,    0
111472,20081228,   72,    0
111472,20081229,   79,    0
111472,20081230,   86,    0
111472,20081231,   95,    0
111472,20090101,   95,    0
111472,20090102,   95,    0
111472,20090103,   82,    0
111472,20090104,   89,    0
111472,20090105,   89,    0
111472,20090106,   66,    0
111472,20090107,   80,    0
111472,20090108,   85,    0
111472,20090109,   86,    0
111472,20090110,   84,    0
111472,20090111,   87,    0
111472,20090112,   83,    0
111472,20090113,   68,    0
111472,20090114,   97,    0
111472,20090115,  100,    0
111472,20090116,   98,    0
111472,20090117,   96,    0
111472,20090118,   90,    0
111472,20090119,   89,    0
111472,20090120,   86,    0
111472,20090121,   97,    0
111472,20090122,   89,    0
111472,20090123,   91,    0
111472,20090124,   88,    0
111472,20090125,   92,    0
111472,20090126,   88,    0
111472,20090127,   99,    0
111472,20090128,   94,    0
111472,20090129,   76,    0
111472,20090130,   80,    0
111472,20090131,   76,    0
111472,20090201,   70,    0
111472,20090202,   75,    0
111472,20090203,   87,    0
111472,20090204,   98,    0
111472,20090205,   87,    0
111472,20090206,   87,    0
111472,20090207,   93,    0
111472,20090208,   77,    0
111472,20090209,   92,    0
111472,20090210,   87,    0
111472,20090211,   84,    0
111472,20090212,   82,    0
111472,20090213,   92,    0
111472,20090214,   73,    0
111472,20090215,   85,    0
111472,20090216,  100,    0
111472,20090217,   92,    0
111472,20090218,   73,    0
111472,20090219,   76,    0
111472,20090220,   87,    0
111472,20090221,   78,    0
111472,20090222,   94,    0
111472,20090223,   86,    0
111472,20090224,   76,    0
111472,20090225,   83,    0
111472,20090226,   85,    0
111472,20090227,   88,    0
111472,20090228,   89,    0
111472,20090301,   86,    0
111472,20090302,   82,    0
111472,20090303,   75,    0
111472,20090304,   76,    0
111472,20090305,   95,    0
111472,20090306,   86,    0
111472,20090307,   81,    0
111472,20090308,   91,    0
111472,20090309,   80,    0
111472,20090310,   91,    0
111472,20090311,   77,    0
111472,20090312,   89,    0
111472,20090313,   83,    0
111472,20090314,   82,    0
111472,20090315,   70,    0
111472,20090316,   77,    0
111472,20090317,   82,    0
111472,20090318,   60,    0
111472,20090319,   53,    0
111472,20090320,   54,    0
111472,20090321,   54,    0
111472,20090322,   70,    0
111472,20090323,   80,    0
111472,20090324,   78,    0
111472,20090325,   92,    0
111472,20090326,   91,    0
111472,20090327,   80,    0
111472,20090328,   77,    0
111472,20090329,   72,    0
111472,20090330,   70,    0
111472,20090331,   60,    0
111472,20090401,   55,    0
111472,20090402,   56,    0
111472,20090403,   69,    0
111472,20090404,   75,    0
111472,20090405,   70,    0
111472,20090406,   67,    0
111472,20090407,   70,    0
111472,20090408,   71,    0
111472,20090409,   70,    0
111472,20090410,   49,    0
111472,20090411,   58,    0
111472,20090412,   73,    0
111472,20090413,   75,    0
111472,20090414,   69,    0
111472,20090415,   52,    0
111472,20090416,   80,    0
111472,20090417,   97,    0
111472,20090418,   98,    0
111472,20090419,   72,    0
111472,20090420,   61,    0
111472,20090421,   59,    0
111472,20090422,   58,    0
111472,20090423,   65,    0
111472,20090424,   63,    0
111472,20090425,   71,    0
111472,20090426,   77,    0
111472,20090427,   75,    0
111472,20090428,   84,    0
111472,20090429,   88,    0
111472,20090430,   79,    0
111472,20090501,   72,    0
111472,20090502,   64,    0
111472,20090503,   69,    0
111472,20090504,   55,    0
111472,20090505,   83,    0
111472,20090506,   72,    0
111472,20090507,   65,    0
111472,20090508,   76,    0
111472,20090509,   86,    0
111472,20090510,   88,    0
111472,20090511,   93,    0
111472,20090512,   91,    0
111472,20090513,   84,    0
111472,20090514,   88,    0
111472,20090515,   91,    0
111472,20090516,   75,    0
111472,20090517,   71,    0
111472,20090518,   65,    0
111472,20090519,   68,    0
111472,20090520,   71,    0
111472,20090521,   82,    0
111472,20090522,   59,    0
111472,20090523,   60,    0
111472,20090524,   60,    0
111472,20090525,   63,    0
111472,20090526,   71,    0
111472,20090527,   69,    0
111472,20090528,   79,    0
111472,20090529,   53,    0
111472,20090530,   55,    0
111472,20090531,   64,    0
111472,20090601,   67,    0
111472,20090602,   56,    0
111472,20090603,   52,    0
111472,20090604,   55,    0
111472,20090605,   57,    0
111472,20090606,   88,    0
111472,20090607,   77,    0
111472,20090608,   70,    0
111472,20090609,   81,    0
111472,20090610,   77,    0
111472,20090611,   77,    0
111472,20090612,   63,    0
111472,20090613,   64,    0
111472,20090614,   70,    0
111472,20090615,   94,    0
111472,20090616,   75,    0
111472,20090617,   69,    0
111472,20090618,   73,    0
111472,20090619,   66,    0
111472,20090620,   77,    0
111472,20090621,   88,    0
111472,20090622,   71,    0
111472,20090623,   65,    0
111472,20090624,   56,    0
111472,20090625,   68,    0
111472,20090626,   75,    0
111472,20090627,   90,    0
111472,20090628,   79,    0
111472,20090629,   75,    0
111472,20090630,   74,    0
111472,20090701,   73,    0
111472,20090702,   68,    0
111472,20090703,   83,    0
111472,20090704,   69,    0
111472,20090705,   72,    0
111472,20090706,   78,    0
111472,20090707,   83,    0
111472,20090708,   78,    0
111472,20090709,   83,    0
111472,20090710,   73,    0
111472,20090711,   73,    0
111472,20090712,   85,    0
111472,20090713,   81,    0
111472,20090714,   86,    0
111472,20090715,   70,    0
111472,20090716,   64,    0
111472,20090717,   73,    0
111472,20090718,   72,    0
111472,20090719,   72,    0
111472,20090720,   65,    0
111472,20090721,   62,    0
111472,20090722,   71,    0
111472,20090723,   85,    0
111472,20090724,   77,    0
111472,20090725,   77,    0
111472,20090726,   70,    0
111472,20090727,   75,    0
111472,20090728,   68,    0
111472,20090729,   62,    0
111472,20090730,   67,    0
111472,20090731,   65,    0
111472,20090801,   61,    0
111472,20090802,   83,    0
111472,20090803,   81,    0
111472,20090804,   61,    0
111472,20090805,   58,    0
111472,20090806,   57,    0
111472,20090807,   61,    0
111472,20090808,   78,    0
111472,20090809,   72,    0
111472,20090810,   72,    0
111472,20090811,   80,    0
111472,20090812,   73,    0
111472,20090813,   86,    0
111472,20090814,   78,    0
111472,20090815,   71,    0
111472,20090816,   66,    0
111472,20090817,   71,    0
111472,20090818,   66,    0
111472,20090819,   60,    0
111472,20090820,   60,    0
111472,20090821,   71,    0
111472,20090822,   64,    0
111472,20090823,   59,    0
111472,20090824,   55,    0
111472,20090825,   73,    0
111472,20090826,   70,    0
111472,20090827,   65,    0
111472,20090828,   64,    0
111472,20090829,   61,    0
111472,20090830,   61,    0
111472,20090831,   55,    0
111472,20090901,   73,    0
111472,20090902,   71,    0
111472,20090903,   75,    0
111472,20090904,   89,    0
111472,20090905,   78,    0
111472,20090906,   82,    0
111472,20090907,   78,    0
111472,20090908,   72,    0
111472,20090909,   71,    0
111472,20090910,   82,    0
111472,20090911,   66,    0
111472,20090912,   64,    0
111472,20090913,   78,    0
111472,20090914,   91,    0
111472,20090915,   86,    0
111472,20090916,   83,    0
111472,20090917,   75,    0
111472,20090918,   76,    0
111472,20090919,   80,    0
111472,20090920,   85,    0
111472,20090921,   80,    0
111472,20090922,   77,    0
111472,20090923,   77,    0
111472,20090924,   83,    0
111472,20090925,   77,    0
111472,20090926,   74,    0
111472,20090927,   70,    0
111472,20090928,   74,    0
111472,20090929,   75,    0
111472,20090930,   76,    0
111472,20091001,   79,    0
111472,20091002,   75,    0
111472,20091003,   75,    0
111472,20091004,   73,    0
111472,20091005,   88,    0
111472,20091006,   89,    0
111472,20091007,   78,    0
111472,20091008,   86,    0
111472,20091009,   77,    0
111472,20091010,   86,    0
111472,20091011,   90,    0
111472,20091012,   74,    0
111472,20091013,   73,    0
111472,20091014,   77,    0
111472,20091015,   75,    0
111472,20091016,   81,    0
111472,20091017,   75,    0
111472,20091018,   78,    0
111472,20091019,   79,    0
111472,20091020,   70,    0
111472,20091021,   61,    0
111472,20091022,   90,    0
111472,20091023,   96,    0
111472,20091024,   89,    0
111472,20091025,   86,    0
111472,20091026,   88,    0
111472,20091027,   81,    0
111472,20091028,   92,    0
111472,20091029,   94,    0
111472,20091030,   86,    0
111472,20091031,   84,    0
111472,20091101,   90,    0
111472,20091102,   90,    0
111472,20091103,   88,    0
111472,20091104,   89,    0
111472,20091105,   87,    0
111472,20091106,   86,    0
111472,20091107,   89,    0
111472,20091108,   83,    0
111472,20091109,   89,    0
111472,20091110,   93,    0
111472,20091111,   93,    0
111472,20091112,   98,    0
111472,20091113,   89,    0
111472,20091114,   78,    0
111472,20091115,   82,    0
111472,20091116,   93,    0
111472,20091117,   95,    0
111472,20091118,   83,    0
111472,20091119,   85,    0
111472,20091120,   82,    0
111472,20091121,   78,    0
111472,20091122,   76,    0
111472,20091123,   87,    0
111472,20091124,   89,    0
111472,20091125,   78,    0
111472,20091126,   82,    0
111472,20091127,   83,    0
111472,20091128,   86,    0
111472,20091129,   79,    0
111472,20091130,   92,    0
111472,20091201,   94,    0
111472,20091202,   86,    0
111472,20091203,   88,    0
111472,20091204,   86,    0
111472,20091205,   90,    0
111472,20091206,   91,    0
111472,20091207,   93,    0
111472,20091208,   91,    0
111472,20091209,   93,    0
111472,20091210,   88,    0
111472,20091211,   85,    0
111472,20091212,   90,    0
111472,20091213,   82,    0
111472,20091214,   70,    0
111472,20091215,   74,    0
111472,20091216,   72,    0
111472,20091217,   82,    0
111472,20091218,   74,    0
111472,20091219,   79,    0
111472,20091220,   90,    0
111472,20091221,   91,    0
111472,20091222,   95,    0
111472,20091223,   98,    0
111472,20091224,   98,    0
111472,20091225,   90,    0
111472,20091226,   89,    0
111472,20091227,   96,    0
111472,20091228,   91,    0
111472,20091229,   98,    0
111472,20091230,   95,    0
111472,20091231,   97,    0
111472,20100101,   90,    0
111472,20100102,   86,    0
111472,20100103,   86,    0
111472,20100104,   79,    0
111472,20100105,   86,    0
111472,20100106,   86,    0
111472,20100107,   92,    0
111472,20100108,   86,    0
111472,20100109,   87,    0
111472,20100110,   87,    0
111472,20100111,   91,    0
111472,20100112,   90,    0
111472,20100113,   91,    0
111472,20100114,   90,    0
111472,20100115,   91,    0
111472,20100116,   89,    0
111472,20100117,   93,    0
111472,20100118,   95,    0
111472,20100119,   96,    0
111472,20100120,   91,    0
111472,20100121,   96,    0
111472,20100122,   93,    0
111472,20100123,   89,    0
111472,20100124,   95,    0
111472,20100125,   97,    0
111472,20100126,   85,    0
111472,20100127,   78,    0
111472,20100128,   93,    0
111472,20100129,   98,    0
111472,20100130,   91,    0
111472,20100131,   91,    0
111472,20100201,   90,    0
111472,20100202,   94,    0
111472,20100203,   98,    0
111472,20100204,   88,    0
111472,20100205,   90,    0
111472,20100206,   92,    0
111472,20100207,   93,    0
111472,20100208,   82,    0
111472,20100209,   84,    0
111472,20100210,   69,    0
111472,20100211,   87,    0
111472,20100212,   85,    0
111472,20100213,   81,    0
111472,20100214,   90,    0
111472,20100215,   91,    0
111472,20100216,   79,    0
111472,20100217,   88,    0
111472,20100218,   84,    0
111472,20100219,   77,    0
111472,20100220,   85,    0
111472,20100221,   89,    0
111472,20100222,   80,    0
111472,20100223,   92,    0
111472,20100224,   87,    0
111472,20100225,   83,    0
111472,20100226,   82,    0
111472,20100227,   66,    0
111472,20100228,   80,    0
111472,20100301,   77,    0
111472,20100302,   71,    0
111472,20100303,   69,    0
111472,20100304,   58,    0
111472,20100305,   58,    0
111472,20100306,   81,    0
111472,20100307,   64,    0
111472,20100308,   57,    0
111472,20100309,   53,    0
111472,20100310,   45,    0
111472,20100311,   61,    0
111472,20100312,   87,    0
111472,20100313,   80,    0
111472,20100314,   81,    0
111472,20100315,   73,    0
111472,20100316,   73,    0
111472,20100317,   67,    0
111472,20100318,   53,    0
111472,20100319,   53,    0
111472,20100320,   93,    0
111472,20100321,   89,    0
111472,20100322,   84,    0
111472,20100323,   79,    0
111472,20100324,   63,    0
111472,20100325,   55,    0
111472,20100326,   90,    0
111472,20100327,   90,    0
111472,20100328,   87,    0
111472,20100329,   87,    0
111472,20100330,   75,    0
111472,20100331,   72,    0
111472,20100401,   71,    0
111472,20100402,   76,    0
111472,20100403,   84,    0
111472,20100404,   83,    0
111472,20100405,   70,    0
111472,20100406,   58,    0
111472,20100407,   55,    0
111472,20100408,   85,    0
111472,20100409,   67,    0
111472,20100410,   65,    0
111472,20100411,   74,    0
111472,20100412,   82,    0
111472,20100413,   80,    0
111472,20100414,   67,    0
111472,20100415,   70,    0
111472,20100416,   64,    0
111472,20100417,   55,    0
111472,20100418,   45,    0
111472,20100419,   55,    0
111472,20100420,   61,    0
111472,20100421,   59,    0
111472,20100422,   54,    0
111472,20100423,   43,    0
111472,20100424,   38,    0
111472,20100425,   46,    0
111472,20100426,   74,    0
111472,20100427,   62,    0
111472,20100428,   55,    0
111472,20100429,   56,    0
111472,20100430,   71,    0
111472,20100501,   80,    0
111472,20100502,   83,    0
111472,20100503,   86,    0
111472,20100504,   78,    0
111472,20100505,   53,    0
111472,20100506,   95,    0
111472,20100507,   89,    0
111472,20100508,   78,    0
111472,20100509,   86,    0
111472,20100510,   81,    0
111472,20100511,   87,    0
111472,20100512,   84,    0
111472,20100513,   81,    0
111472,20100514,   86,    0
111472,20100515,   69,    0
111472,20100516,   68,    0
111472,20100517,   83,    0
111472,20100518,   72,    0
111472,20100519,   71,    0
111472,20100520,   55,    0
111472,20100521,   68,    0
111472,20100522,   63,    0
111472,20100523,   62,    0
111472,20100524,   62,    0
111472,20100525,   69,    0
111472,20100526,   93,    0
111472,20100527,   79,    0
111472,20100528,   75,    0
111472,20100529,   70,    0
111472,20100530,   86,    0
111472,20100531,   86,    0
111472,20100601,   78,    0
111472,20100602,   69,    0
111472,20100603,   61,    0
111472,20100604,   56,    0
111472,20100605,   57,    0
111472,20100606,   81,    0
111472,20100607,   75,    0
111472,20100608,   82,    0
111472,20100609,   83,    0
111472,20100610,   87,    0
111472,20100611,   73,    0
111472,20100612,   86,    0
111472,20100613,   76,    0
111472,20100614,   75,    0
111472,20100615,   69,    0
111472,20100616,   56,    0
111472,20100617,   85,    0
111472,20100618,   71,    0
111472,20100619,   68,    0
111472,20100620,   76,    0
111472,20100621,   66,    0
111472,20100622,   62,    0
111472,20100623,   59,    0
111472,20100624,   58,    0
111472,20100625,   62,    0
111472,20100626,   57,    0
111472,20100627,   55,    0
111472,20100628,   55,    0
111472,20100629,   55,    0
111472,20100630,   58,    0
111472,20100701,   57,    0
111472,20100702,   52,    0
111472,20100703,   64,    0
111472,20100704,   62,    0
111472,20100705,   61,    0
111472,20100706,   56,    0
111472,20100707,   50,    0
111472,20100708,   46,    0
111472,20100709,   54,    0
111472,20100710,   54,    0
111472,20100711,   69,    0
111472,20100712,   67,    0
111472,20100713,   66,    0
111472,20100714,   68,    0
111472,20100715,   58,    0
111472,20100716,   55,    0
111472,20100717,   67,    0
111472,20100718,   52,    0
111472,20100719,   51,    0
111472,20100720,   49,    0
111472,20100721,   63,    0
111472,20100722,   88,    0
111472,20100723,   85,    0
111472,20100724,   62,    0
111472,20100725,   71,    0
111472,20100726,   82,    0
111472,20100727,   69,    0
111472,20100728,   87,    0
111472,20100729,   83,    0
111472,20100730,   70,    0
111472,20100731,   72,    0
111472,20100801,   69,    0
111472,20100802,   68,    0
111472,20100803,   72,    0
111472,20100804,   73,    0
111472,20100805,   77,    0
111472,20100806,   67,    0
111472,20100807,   62,    0
111472,20100808,   83,    0
111472,20100809,   77,    0
111472,20100810,   61,    0
111472,20100811,   86,    0
111472,20100812,   81,    0
111472,20100813,   73,    0
111472,20100814,   75,    0
111472,20100815,   92,    0
111472,20100816,   96,    0
111472,20100817,   89,    0
111472,20100818,   86,    0
111472,20100819,   70,    0
111472,20100820,   72,    0
111472,20100821,   72,    0
111472,20100822,   80,    0
111472,20100823,   89,    0
111472,20100824,   70,    0
111472,20100825,   72,    0
111472,20100826,   83,    0
111472,20100827,   90,    0
111472,20100828,   82,    0
111472,20100829,   87,    0
111472,20100830,   80,    0
111472,20100831,   77,    0
111472,20100901,   76,    0
111472,20100902,   78,    0
111472,20100903,   82,    0
111472,20100904,   74,    0
111472,20100905,   70,    0
111472,20100906,   61,    0
111472,20100907,   94,    0
111472,20100908,   86,    0
111472,20100909,   87,    0
111472,20100910,   83,    0
111472,20100911,   82,    0
111472,20100912,   90,    0
111472,20100913,   82,    0
111472,20100914,   74,    0
111472,20100915,   77,    0
111472,20100916,   83,    0
111472,20100917,   77,    0
111472,20100918,   78,    0
111472,20100919,   76,    0
111472,20100920,   78,    0
111472,20100921,   77,    0
111472,20100922,   81,    0
111472,20100923,   87,    0
111472,20100924,   97,    0
111472,20100925,   81,    0
111472,20100926,   93,    0
111472,20100927,   87,    0
111472,20100928,   96,    0
111472,20100929,   90,    0
111472,20100930,   98,    0
111472,20101001,   90,    0
111472,20101002,   95,    0
111472,20101003,   69,    0
111472,20101004,   80,    0
111472,20101005,   93,    0
111472,20101006,   82,    0
111472,20101007,   89,    0
111472,20101008,   85,    0
111472,20101009,   81,    0
111472,20101010,   61,    0
111472,20101011,   57,    0
111472,20101012,   64,    0
111472,20101013,   86,    0
111472,20101014,   89,    0
111472,20101015,   91,    0
111472,20101016,   93,    0
111472,20101017,   88,    0
111472,20101018,   85,    0
111472,20101019,   94,    0
111472,20101020,   90,    0
111472,20101021,   80,    0
111472,20101022,   92,    0
111472,20101023,   93,    0
111472,20101024,   82,    0
111472,20101025,   82,    0
111472,20101026,   86,    0
111472,20101027,   72,    0
111472,20101028,   80,    0
111472,20101029,   70,    0
111472,20101030,   76,    0
111472,20101031,   90,    0
111472,20101101,   92,    0
111472,20101102,   88,    0
111472,20101103,   92,    0
111472,20101104,   87,    0
111472,20101105,   79,    0
111472,20101106,   94,    0
111472,20101107,   97,    0
111472,20101108,   88,    0
111472,20101109,   94,    0
111472,20101110,   92,    0
111472,20101111,   89,    0
111472,20101112,   82,    0
111472,20101113,   88,    0
111472,20101114,   74,    0
111472,20101115,   83,    0
111472,20101116,   85,    0
111472,20101117,   87,    0
111472,20101118,   95,    0
111472,20101119,   94,    0
111472,20101120,   96,    0
111472,20101121,   86,    0
111472,20101122,   89,    0
111472,20101123,   85,    0
111472,20101124,   86,    0
111472,20101125,   90,    0
111472,20101126,   93,    0
111472,20101127,   86,    0
111472,20101128,   90,    0
111472,20101129,   94,    0
111472,20101130,   90,    0
111472,20101201,   84,    0
111472,20101202,   91,    0
111472,20101203,   92,    0
111472,20101204,   85,    0
111472,20101205,   75,    0
111472,20101206,   94,    0
111472,20101207,   93,    0
111472,20101208,   99,    0
111472,20101209,   95,    0
111472,20101210,   96,    0
111472,20101211,   95,    0
111472,20101212,   87,    0
111472,20101213,   76,    0
111472,20101214,   84,    0
111472,20101215,   84,    0
111472,20101216,   97,    0
111472,20101217,   96,    0
111472,20101218,   92,    0
111472,20101219,   94,    0
111472,20101220,   90,    0
111472,20101221,   99,    0
111472,20101222,   99,    0
111472,20101223,   98,    0
111472,20101224,   97,    0
