EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 115695 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115695,20071224,    8,    0
115695,20071225,    6,    0
115695,20071226,   15,    0
115695,20071227,   25,    0
115695,20071228,   30,    0
115695,20071229,   63,    0
115695,20071230,   35,    0
115695,20071231,   15,    0
115695,20080101,   15,    0
115695,20080102,   41,    0
115695,20080103,   48,    0
115695,20080104,   25,    0
115695,20080105,   85,    0
115695,20080106,   30,    0
115695,20080107,   63,    0
115695,20080108,   35,    0
115695,20080109,   39,    0
115695,20080110,   50,    0
115695,20080111,   81,    0
115695,20080112,   60,    0
115695,20080113,   21,    0
115695,20080114,   49,    0
115695,20080115,  111,    0
115695,20080116,   71,    0
115695,20080117,   58,    0
115695,20080118,   72,    0
115695,20080119,   83,    0
115695,20080120,   63,    0
115695,20080121,   75,    0
115695,20080122,   42,    0
115695,20080123,   24,    0
115695,20080124,   30,    0
115695,20080125,   27,    0
115695,20080126,   46,    0
115695,20080127,   41,    0
115695,20080128,   11,    0
115695,20080129,   12,    0
115695,20080130,   26,    0
115695,20080131,   77,    0
115695,20080201,   69,    0
115695,20080202,   42,    0
115695,20080203,   43,    0
115695,20080204,   67,    0
115695,20080205,   84,    0
115695,20080206,   65,    0
115695,20080207,   10,    0
115695,20080208,   20,    0
115695,20080209,   39,    0
115695,20080210,   42,    0
115695,20080211,   43,    0
115695,20080212,   28,    0
115695,20080213,   27,    0
115695,20080214,   27,    0
115695,20080215,   47,    0
115695,20080216,   50,    0
115695,20080217,   23,    0
115695,20080218,   13,    0
115695,20080219,   18,    0
115695,20080220,   18,    0
115695,20080221,   35,    0
115695,20080222,   60,    0
115695,20080223,   34,    0
115695,20080224,   18,    0
115695,20080225,   34,    0
115695,20080226,   66,    0
115695,20080227,   42,    0
115695,20080228,   24,    0
115695,20080229,   53,    0
115695,20080301,   89,    0
115695,20080302,   76,    0
115695,20080303,   41,    0
115695,20080304,   30,    0
115695,20080305,   27,    0
115695,20080306,   23,    0
115695,20080307,   16,    0
115695,20080308,   25,    0
115695,20080309,   59,    0
115695,20080310,  109,    0
115695,20080311,  107,    0
115695,20080312,   84,    0
115695,20080313,   61,    0
115695,20080314,   42,    0
115695,20080315,   19,    0
115695,20080316,   66,    0
115695,20080317,   29,    0
115695,20080318,   20,    0
115695,20080319,   23,    0
115695,20080320,   52,    0
115695,20080321,   62,    0
115695,20080322,   28,    0
115695,20080323,   25,    0
115695,20080324,   20,    0
115695,20080325,   47,    0
115695,20080326,   41,    0
115695,20080327,   27,    0
115695,20080328,   66,    0
115695,20080329,   64,    0
115695,20080330,   58,    0
115695,20080331,   36,    0
115695,20080401,   41,    0
115695,20080402,   33,    0
115695,20080403,   24,    0
115695,20080404,   11,    0
115695,20080405,   32,    0
115695,20080406,   17,    0
115695,20080407,   38,    0
115695,20080408,   27,    0
115695,20080409,   29,    0
115695,20080410,   22,    0
115695,20080411,   28,    0
115695,20080412,   41,    0
115695,20080413,   38,    0
115695,20080414,   39,    0
115695,20080415,   18,    0
115695,20080416,   26,    0
115695,20080417,   45,    0
115695,20080418,   54,    0
115695,20080419,   33,    0
115695,20080420,   39,    0
115695,20080421,   37,    0
115695,20080422,   24,    0
115695,20080423,   20,    0
115695,20080424,   30,    0
115695,20080425,   24,    0
115695,20080426,   15,    0
115695,20080427,   28,    0
115695,20080428,   31,    0
115695,20080429,   50,    0
115695,20080430,   59,    0
115695,20080501,   41,    0
115695,20080502,   26,    0
115695,20080503,   29,    0
115695,20080504,   41,    0
115695,20080505,   48,    0
115695,20080506,   41,    0
115695,20080507,   34,    0
115695,20080508,   29,    0
115695,20080509,   33,    0
115695,20080510,   45,    0
115695,20080511,   37,    0
115695,20080512,   37,    0
115695,20080513,   34,    0
115695,20080514,   27,    0
115695,20080515,   33,    0
115695,20080516,   26,    0
115695,20080517,   33,    0
115695,20080518,   31,    0
115695,20080519,   42,    0
115695,20080520,   45,    0
115695,20080521,   37,    0
115695,20080522,   23,    0
115695,20080523,   22,    0
115695,20080524,   33,    0
115695,20080525,   27,    0
115695,20080526,   21,    0
115695,20080527,   34,    0
115695,20080528,   28,    0
115695,20080529,   25,    0
115695,20080530,   24,    0
115695,20080531,   28,    0
115695,20080601,   21,    0
115695,20080602,   35,    0
115695,20080603,   31,    0
115695,20080604,   26,    0
115695,20080605,   20,    0
115695,20080606,   24,    0
115695,20080607,   19,    0
115695,20080608,   33,    0
115695,20080609,   29,    0
115695,20080610,   22,    0
115695,20080611,   29,    0
115695,20080612,   29,    0
115695,20080613,   22,    0
115695,20080614,   23,    0
115695,20080615,   25,    0
115695,20080616,   18,    0
115695,20080617,   20,    0
115695,20080618,   27,    0
115695,20080619,   51,    0
115695,20080620,   23,    0
115695,20080621,   21,    0
115695,20080622,   35,    0
115695,20080623,   24,    0
115695,20080624,   26,    0
115695,20080625,   24,    0
115695,20080626,   25,    0
115695,20080627,   34,    0
115695,20080628,   35,    0
115695,20080629,   28,    0
115695,20080630,   22,    0
115695,20080701,   18,    0
115695,20080702,   29,    0
115695,20080703,   24,    0
115695,20080704,   20,    0
115695,20080705,   14,    0
115695,20080706,   36,    0
115695,20080707,   69,    0
115695,20080708,   64,    0
115695,20080709,   34,    0
115695,20080710,   42,    0
115695,20080711,   43,    0
115695,20080712,   44,    0
115695,20080713,   12,    0
115695,20080714,   16,    0
115695,20080715,   24,    0
115695,20080716,   27,    0
115695,20080717,   14,    0
115695,20080718,   33,    0
115695,20080719,   46,    0
115695,20080720,   23,    0
115695,20080721,   31,    0
115695,20080722,   15,    0
115695,20080723,   24,    0
115695,20080724,   37,    0
115695,20080725,   27,    0
115695,20080726,   21,    0
115695,20080727,   24,    0
115695,20080728,   19,    0
910609,20080729,   15,    0
115695,20080730,    5,    0
115695,20080731,   17,    0
115695,20080801,   33,    0
115695,20080802,   31,    0
115695,20080803,   36,    0
115695,20080804,   40,    0
115695,20080805,   11,    0
115695,20080806,    4,    0
115695,20080807,   28,    0
115695,20080808,   39,    0
115695,20080809,   20,    0
115695,20080810,   45,    0
115695,20080811,   26,    0
115695,20080812,   60,    0
115695,20080813,   77,    0
115695,20080814,   26,    0
115695,20080815,   16,    0
115695,20080816,   14,    0
115695,20080817,   24,    0
115695,20080818,   44,    0
115695,20080819,   70,    0
115695,20080820,   43,    0
115695,20080821,   31,    0
115695,20080822,   21,    0
115695,20080823,   33,    0
115695,20080824,   21,    0
115695,20080825,   23,    0
115695,20080826,   18,    0
115695,20080827,   16,    0
115695,20080828,   14,    0
115695,20080829,   12,    0
115695,20080830,   29,    0
115695,20080831,   25,    0
115695,20080901,   29,    0
115695,20080902,   52,    0
115695,20080903,   32,    0
115695,20080904,   30,    0
115695,20080905,   31,    0
115695,20080906,   67,    0
115695,20080907,   63,    0
115695,20080908,   27,    0
115695,20080909,   20,    0
115695,20080910,   26,    0
115695,20080911,   20,    0
115695,20080912,   23,    0
115695,20080913,   35,    0
115695,20080914,   40,    0
115695,20080915,   32,    0
115695,20080916,   30,    0
115695,20080917,   33,    0
115695,20080918,   44,    0
115695,20080919,   33,    0
115695,20080920,   34,    0
115695,20080921,   30,    0
115695,20080922,   27,    0
115695,20080923,   12,    0
115695,20080924,   23,    0
115695,20080925,   48,    0
115695,20080926,   48,    0
115695,20080927,   33,    0
115695,20080928,   15,    0
115695,20080929,   17,    0
115695,20080930,   63,    0
115695,20081001,   81,    0
115695,20081002,   53,    0
115695,20081003,   35,    0
115695,20081004,   35,    0
115695,20081005,   77,    0
115695,20081006,   53,    0
115695,20081007,   24,    0
115695,20081008,   18,    0
115695,20081009,   25,    0
115695,20081010,   14,    0
115695,20081011,   11,    0
115695,20081012,   13,    0
115695,20081013,   17,    0
115695,20081014,   19,    0
115695,20081015,   36,    0
115695,20081016,   36,    0
115695,20081017,   16,    0
115695,20081018,   13,    0
115695,20081019,   14,    0
115695,20081020,   41,    0
115695,20081021,   40,    0
115695,20081022,   18,    0
115695,20081023,   14,    0
115695,20081024,   13,    0
115695,20081025,   12,    0
115695,20081026,   45,    0
115695,20081027,   27,    0
115695,20081028,   12,    0
115695,20081029,   13,    0
115695,20081030,   11,    0
115695,20081031,   21,    0
115695,20081101,   31,    0
115695,20081102,   32,    0
115695,20081103,   18,    0
115695,20081104,   36,    0
115695,20081105,   32,    0
115695,20081106,   13,    0
115695,20081107,   19,    0
115695,20081108,   32,    0
115695,20081109,   76,    0
115695,20081110,  101,    0
115695,20081111,   89,    0
115695,20081112,   35,    0
115695,20081113,   11,    0
115695,20081114,   15,    0
115695,20081115,   22,    0
115695,20081116,   28,    0
115695,20081117,   15,    0
115695,20081118,   23,    0
115695,20081119,   33,    0
115695,20081120,   60,    0
115695,20081121,   58,    0
115695,20081122,   33,    0
115695,20081123,   60,    0
115695,20081124,   37,    0
115695,20081125,   17,    0
115695,20081126,   17,    0
115695,20081127,   29,    0
115695,20081128,   21,    0
115695,20081129,   21,    0
115695,20081130,   34,    0
115695,20081201,   21,    0
115695,20081202,   51,    0
115695,20081203,   55,    0
115695,20081204,   45,    0
115695,20081205,   55,    0
115695,20081206,   30,    0
115695,20081207,   14,    0
115695,20081208,   10,    0
115695,20081209,   31,    0
115695,20081210,   11,    0
115695,20081211,   10,    0
115695,20081212,   16,    0
115695,20081213,   27,    0
115695,20081214,   51,    0
115695,20081215,   49,    0
115695,20081216,   33,    0
115695,20081217,   21,    0
115695,20081218,   24,    0
115695,20081219,   29,    0
115695,20081220,   57,    0
115695,20081221,   41,    0
115695,20081222,   34,    0
115695,20081223,   16,    0
115695,20081224,   11,    0
115695,20081225,   50,    0
115695,20081226,   68,    0
115695,20081227,   42,    0
115695,20081228,   50,    0
115695,20081229,   31,    0
115695,20081230,   19,    0
115695,20081231,   15,    0
115695,20090101,   24,    0
115695,20090102,   23,    0
115695,20090103,   31,    0
115695,20090104,   20,    0
115695,20090105,   32,    0
115695,20090106,   41,    0
115695,20090107,   17,    0
115695,20090108,   44,    0
115695,20090109,   20,    0
115695,20090110,   12,    0
115695,20090111,    8,    0
115695,20090112,   17,    0
115695,20090113,   27,    0
115695,20090114,   14,    0
115695,20090115,   14,    0
115695,20090116,   18,    0
115695,20090117,   28,    0
115695,20090118,   79,    0
115695,20090119,   81,    0
115695,20090120,   40,    0
115695,20090121,   14,    0
115695,20090122,   54,    0
115695,20090123,   82,    0
115695,20090124,   23,    0
115695,20090125,   20,    0
115695,20090126,   19,    0
115695,20090127,   17,    0
115695,20090128,   22,    0
115695,20090129,   38,    0
115695,20090130,   58,    0
115695,20090131,   47,    0
115695,20090201,   57,    0
115695,20090202,   46,    0
115695,20090203,   16,    0
115695,20090204,   14,    0
115695,20090205,   42,    0
115695,20090206,   13,    0
115695,20090207,   15,    0
115695,20090208,   30,    0
115695,20090209,   49,    0
115695,20090210,  100,    0
115695,20090211,   34,    0
115695,20090212,   21,    0
115695,20090213,   23,    0
115695,20090214,   24,    0
115695,20090215,   22,    0
115695,20090216,   30,    0
115695,20090217,   37,    0
115695,20090218,   30,    0
115695,20090219,   18,    0
115695,20090220,   30,    0
115695,20090221,   13,    0
115695,20090222,   34,    0
115695,20090223,   28,    0
115695,20090224,   19,    0
115695,20090225,   18,    0
115695,20090226,   44,    0
115695,20090227,   40,    0
115695,20090228,   18,    0
115695,20090301,   29,    0
115695,20090302,   19,    0
115695,20090303,   37,    0
115695,20090304,   71,    0
115695,20090305,   20,    0
115695,20090306,   31,    0
115695,20090307,   30,    0
115695,20090308,   59,    0
115695,20090309,   61,    0
115695,20090310,   62,    0
115695,20090311,   22,    0
115695,20090312,   40,    0
115695,20090313,   25,    0
115695,20090314,   26,    0
115695,20090315,   30,    0
115695,20090316,   15,    0
115695,20090317,   26,    0
115695,20090318,   29,    0
115695,20090319,   35,    0
115695,20090320,   36,    0
115695,20090321,   12,    0
115695,20090322,   22,    0
115695,20090323,   58,    0
115695,20090324,   35,    0
115695,20090325,   57,    0
115695,20090326,   62,    0
115695,20090327,   63,    0
115695,20090328,   61,    0
115695,20090329,   26,    0
115695,20090330,   28,    0
115695,20090331,   40,    0
115695,20090401,   57,    0
115695,20090402,   46,    0
115695,20090403,   31,    0
115695,20090404,   24,    0
115695,20090405,   18,    0
115695,20090406,   33,    0
115695,20090407,   30,    0
115695,20090408,   51,    0
115695,20090409,   25,    0
115695,20090410,   22,    0
115695,20090411,   22,    0
115695,20090412,   18,    0
115695,20090413,   31,    0
115695,20090414,   24,    0
115695,20090415,   24,    0
115695,20090416,   26,    0
115695,20090417,   42,    0
115695,20090418,   24,    0
115695,20090419,   31,    0
115695,20090420,   39,    0
115695,20090421,   32,    0
115695,20090422,   23,    0
115695,20090423,   25,    0
115695,20090424,   37,    0
115695,20090425,   29,    0
115695,20090426,   19,    0
115695,20090427,   51,    0
115695,20090428,   31,    0
115695,20090429,   19,    0
115695,20090430,   17,    0
115695,20090501,   17,    0
115695,20090502,   18,    0
115695,20090503,   24,    0
115695,20090504,   21,    0
115695,20090505,   40,    0
115695,20090506,   53,    0
115695,20090507,   25,    0
115695,20090508,   31,    0
115695,20090509,   19,    0
115695,20090510,   22,    0
115695,20090511,   30,    0
115695,20090512,   47,    0
115695,20090513,   27,    0
115695,20090514,   20,    0
115695,20090515,   33,    0
115695,20090516,   38,    0
115695,20090517,   26,    0
115695,20090518,   37,    0
115695,20090519,   19,    0
115695,20090520,   13,    0
115695,20090521,   24,    0
115695,20090522,   31,    0
115695,20090523,   26,    0
115695,20090524,   21,    0
115695,20090525,   26,    0
115695,20090526,   51,    0
115695,20090527,   38,    0
115695,20090528,   32,    0
115695,20090529,   37,    0
115695,20090530,   44,    0
115695,20090531,   35,    0
115695,20090601,   31,    0
115695,20090602,   28,    0
115695,20090603,   28,    0
115695,20090604,   23,    0
115695,20090605,   23,    0
115695,20090606,   30,    0
115695,20090607,   35,    0
115695,20090608,   35,    0
115695,20090609,   51,    0
115695,20090610,   50,    0
115695,20090611,   60,    0
115695,20090612,   30,    0
115695,20090613,   14,    0
115695,20090614,   28,    0
115695,20090615,   19,    0
115695,20090616,   27,    0
115695,20090617,   20,    0
115695,20090618,   32,    0
115695,20090619,   24,    0
115695,20090620,   14,    0
115695,20090621,   17,    0
115695,20090622,   31,    0
115695,20090623,   36,    0
115695,20090624,   48,    0
115695,20090625,   30,    0
115695,20090626,   20,    0
115695,20090627,   14,    0
115695,20090628,   18,    0
115695,20090629,   21,    0
115695,20090630,   24,    0
115695,20090701,   23,    0
115695,20090702,   25,    0
115695,20090703,   20,    0
115695,20090704,   16,    0
115695,20090705,   15,    0
115695,20090706,   22,    0
115695,20090707,   34,    0
115695,20090708,   45,    0
115695,20090709,   23,    0
115695,20090710,   36,    0
115695,20090711,   29,    0
115695,20090712,   28,    0
115695,20090713,   24,    0
115695,20090714,   29,    0
115695,20090715,   31,    0
115695,20090716,   16,    0
115695,20090717,   51,    0
115695,20090718,   52,    0
115695,20090719,   55,    0
115695,20090720,   38,    0
115695,20090721,   34,    0
115695,20090722,   46,    0
115695,20090723,   45,    0
115695,20090724,   47,    0
115695,20090725,   36,    0
115695,20090726,   18,    0
115695,20090727,   26,    0
115695,20090728,   19,    0
115695,20090729,   25,    0
115695,20090730,   41,    0
115695,20090731,   14,    0
115695,20090801,   22,    0
115695,20090802,   31,    0
115695,20090803,   12,    0
115695,20090804,   13,    0
115695,20090805,   22,    0
115695,20090806,   29,    0
115695,20090807,   21,    0
115695,20090808,   25,    0
115695,20090809,   24,    0
115695,20090810,   21,    0
115695,20090811,   30,    0
115695,20090812,   30,    0
115695,20090813,   18,    0
115695,20090814,   13,    0
115695,20090815,   16,    0
115695,20090816,   20,    0
115695,20090817,   23,    0
115695,20090818,   13,    0
115695,20090819,   18,    0
115695,20090820,   28,    0
115695,20090821,   17,    0
115695,20090822,   14,    0
115695,20090823,   28,    0
115695,20090824,   22,    0
115695,20090825,   29,    0
115695,20090826,   20,    0
115695,20090827,   26,    0
115695,20090828,   42,    0
115695,20090829,   33,    0
115695,20090830,   22,    0
115695,20090831,   20,    0
115695,20090901,   39,    0
115695,20090902,   31,    0
115695,20090903,   68,    0
115695,20090904,   39,    0
115695,20090905,   43,    0
115695,20090906,   16,    0
115695,20090907,   15,    0
115695,20090908,   13,    0
115695,20090909,   20,    0
115695,20090910,   36,    0
115695,20090911,   43,    0
115695,20090912,   38,    0
115695,20090913,   17,    0
115695,20090914,   28,    0
115695,20090915,   37,    0
115695,20090916,   54,    0
115695,20090917,   49,    0
115695,20090918,   34,    0
115695,20090919,   14,    0
115695,20090920,   12,    0
115695,20090921,   26,    0
115695,20090922,   16,    0
115695,20090923,   13,    0
115695,20090924,   17,    0
115695,20090925,   29,    0
115695,20090926,   31,    0
115695,20090927,   21,    0
115695,20090928,   15,    0
115695,20090929,   21,    0
115695,20090930,   12,    0
115695,20091001,   22,    0
115695,20091002,   19,    0
115695,20091003,   44,    0
115695,20091004,   52,    0
115695,20091005,   22,    0
115695,20091006,   41,    0
115695,20091007,   39,    0
115695,20091008,   41,    0
115695,20091009,   32,    0
115695,20091010,   28,    0
115695,20091011,   39,    0
115695,20091012,   30,    0
115695,20091013,   20,    0
115695,20091014,   28,    0
115695,20091015,   15,    0
115695,20091016,   26,    0
115695,20091017,   25,    0
115695,20091018,   14,    0
115695,20091019,   16,    0
115695,20091020,   26,    0
115695,20091021,   32,    0
115695,20091022,   13,    0
115695,20091023,   12,    0
115695,20091024,   26,    0
115695,20091025,   28,    0
115695,20091026,   36,    0
115695,20091027,   18,    0
115695,20091028,   12,    0
115695,20091029,   21,    0
115695,20091030,   31,    0
115695,20091031,   16,    0
115695,20091101,   31,    0
115695,20091102,   35,    0
115695,20091103,   45,    0
115695,20091104,   61,    0
115695,20091105,   69,    0
115695,20091106,   43,    0
115695,20091107,   49,    0
115695,20091108,   25,    0
115695,20091109,   25,    0
115695,20091110,   15,    0
115695,20091111,   26,    0
115695,20091112,   23,    0
115695,20091113,   40,    0
115695,20091114,   78,    0
115695,20091115,   43,    0
115695,20091116,   41,    0
115695,20091117,   35,    0
115695,20091118,   71,    0
115695,20091119,   35,    0
115695,20091120,   28,    0
115695,20091121,   21,    0
115695,20091122,   81,    0
115695,20091123,  118,    0
115695,20091124,   69,    0
115695,20091125,   79,    0
115695,20091126,   87,    0
115695,20091127,   95,    0
115695,20091128,  106,    0
115695,20091129,   77,    0
115695,20091130,   23,    0
115695,20091201,   14,    0
115695,20091202,   50,    0
115695,20091203,   73,    0
115695,20091204,   43,    0
115695,20091205,   53,    0
115695,20091206,   48,    0
115695,20091207,   27,    0
115695,20091208,   55,    0
115695,20091209,   26,    0
115695,20091210,   43,    0
115695,20091211,   32,    0
115695,20091212,   43,    0
115695,20091213,   52,    0
115695,20091214,   55,    0
115695,20091215,   45,    0
115695,20091216,   20,    0
115695,20091217,   24,    0
115695,20091218,   38,    0
115695,20091219,   31,    0
115695,20091220,   51,    0
115695,20091221,   27,    0
115695,20091222,   50,    0
115695,20091223,   15,    0
115695,20091224,   28,    0
115695,20091225,   72,    0
115695,20091226,   32,    0
115695,20091227,   48,    0
115695,20091228,   35,    0
115695,20091229,   28,    0
115695,20091230,   51,    0
115695,20091231,   31,    0
115695,20100101,   31,    0
115695,20100102,   36,    0
115695,20100103,   47,    0
115695,20100104,   26,    0
115695,20100105,   15,    0
115695,20100106,   16,    0
115695,20100107,   23,    0
115695,20100108,   67,    0
115695,20100109,   59,    0
115695,20100110,   22,    0
115695,20100111,   10,    0
115695,20100112,   22,    0
115695,20100113,   28,    0
115695,20100114,   31,    0
115695,20100115,   16,    0
115695,20100116,   23,    0
115695,20100117,   44,    0
115695,20100118,   25,    0
115695,20100119,   19,    0
115695,20100120,   19,    0
115695,20100121,   14,    0
115695,20100122,   16,    0
115695,20100123,   18,    0
115695,20100124,   12,    0
115695,20100125,    9,    0
115695,20100126,   50,    0
115695,20100127,   39,    0
115695,20100128,   43,    0
115695,20100129,   52,    0
115695,20100130,   35,    0
115695,20100131,   31,    0
115695,20100201,   52,    0
115695,20100202,   81,    0
115695,20100203,   31,    0
115695,20100204,   28,    0
115695,20100205,   39,    0
115695,20100206,   20,    0
115695,20100207,   25,    0
115695,20100208,   38,    0
115695,20100209,   46,    0
115695,20100210,   27,    0
115695,20100211,   49,    0
115695,20100212,   34,    0
115695,20100213,   28,    0
115695,20100214,   17,    0
115695,20100215,   25,    0
115695,20100216,   19,    0
115695,20100217,   22,    0
115695,20100218,   43,    0
115695,20100219,   37,    0
115695,20100220,   42,    0
115695,20100221,   44,    0
115695,20100222,   71,    0
115695,20100223,   66,    0
115695,20100224,   55,    0
115695,20100225,   85,    0
115695,20100226,   86,    0
115695,20100227,   63,    0
115695,20100228,  115,    0
115695,20100301,   48,    0
115695,20100302,   20,    0
115695,20100303,   54,    0
115695,20100304,   57,    0
115695,20100305,   31,    0
115695,20100306,   54,    0
115695,20100307,   70,    0
115695,20100308,   59,    0
115695,20100309,   74,    0
115695,20100310,   85,    0
115695,20100311,   49,    0
115695,20100312,   13,    0
115695,20100313,   24,    0
115695,20100314,   37,    0
115695,20100315,   36,    0
115695,20100316,   27,    0
115695,20100317,   24,    0
115695,20100318,   28,    0
115695,20100319,   58,    0
115695,20100320,   67,    0
115695,20100321,   52,    0
115695,20100322,   17,    0
115695,20100323,   15,    0
115695,20100324,   35,    0
115695,20100325,   64,    0
115695,20100326,   34,    0
115695,20100327,   44,    0
115695,20100328,   57,    0
115695,20100329,   51,    0
115695,20100330,   61,    0
115695,20100331,   82,    0
115695,20100401,   53,    0
115695,20100402,   41,    0
115695,20100403,   65,    0
115695,20100404,   79,    0
115695,20100405,   32,    0
115695,20100406,   29,    0
115695,20100407,   29,    0
115695,20100408,   23,    0
115695,20100409,   36,    0
115695,20100410,   34,    0
115695,20100411,   50,    0
115695,20100412,   46,    0
115695,20100413,   30,    0
115695,20100414,   31,    0
115695,20100415,   37,    0
115695,20100416,   42,    0
115695,20100417,   37,    0
115695,20100418,   24,    0
115695,20100419,   24,    0
115695,20100420,   32,    0
115695,20100421,   27,    0
115695,20100422,   42,    0
115695,20100423,   38,    0
115695,20100424,   32,    0
115695,20100425,   31,    0
115695,20100426,   24,    0
115695,20100427,   24,    0
115695,20100428,   25,    0
115695,20100429,   32,    0
115695,20100430,   54,    0
115695,20100501,   28,    0
115695,20100502,   20,    0
115695,20100503,   21,    0
115695,20100504,   52,    0
115695,20100505,   74,    0
115695,20100506,   30,    0
115695,20100507,   16,    0
115695,20100508,   18,    0
115695,20100509,   19,    0
115695,20100510,   37,    0
115695,20100511,   49,    0
115695,20100512,   23,    0
115695,20100513,   20,    0
115695,20100514,   22,    0
115695,20100515,   21,    0
115695,20100516,   26,    0
115695,20100517,   26,    0
115695,20100518,   17,    0
115695,20100519,   19,    0
115695,20100520,   28,    0
115695,20100521,   23,    0
115695,20100522,   33,    0
115695,20100523,   24,    0
115695,20100524,   25,    0
115695,20100525,   29,    0
115695,20100526,   29,    0
115695,20100527,   21,    0
115695,20100528,   22,    0
115695,20100529,   28,    0
115695,20100530,   54,    0
115695,20100531,   33,    0
115695,20100601,   20,    0
115695,20100602,   31,    0
115695,20100603,   43,    0
115695,20100604,   25,    0
115695,20100605,   16,    0
115695,20100606,   24,    0
115695,20100607,   32,    0
115695,20100608,   33,    0
115695,20100609,   25,    0
115695,20100610,   30,    0
115695,20100611,   38,    0
115695,20100612,   37,    0
115695,20100613,   23,    0
115695,20100614,   18,    0
115695,20100615,   50,    0
115695,20100616,   65,    0
115695,20100617,   43,    0
115695,20100618,   24,    0
115695,20100619,   27,    0
115695,20100620,   21,    0
115695,20100621,   21,    0
115695,20100622,   20,    0
115695,20100623,   19,    0
115695,20100624,   14,    0
115695,20100625,   27,    0
115695,20100626,   28,    0
115695,20100627,   24,    0
115695,20100628,   20,    0
115695,20100629,   24,    0
115695,20100630,   18,    0
115695,20100701,   16,    0
115695,20100702,   17,    0
115695,20100703,   26,    0
115695,20100704,   27,    0
115695,20100705,   26,    0
115695,20100706,   22,    0
115695,20100707,   17,    0
115695,20100708,   21,    0
115695,20100709,   27,    0
115695,20100710,   27,    0
115695,20100711,   24,    0
115695,20100712,   33,    0
115695,20100713,   26,    0
115695,20100714,   33,    0
115695,20100715,   58,    0
115695,20100716,   30,    0
115695,20100717,   32,    0
115695,20100718,   16,    0
115695,20100719,   28,    0
115695,20100720,   28,    0
115695,20100721,   32,    0
115695,20100722,   25,    0
115695,20100723,   17,    0
115695,20100724,   25,    0
115695,20100725,   22,    0
115695,20100726,   26,    0
115695,20100727,   21,    0
115695,20100728,   26,    0
115695,20100729,   21,    0
115695,20100730,   20,    0
115695,20100731,   23,    0
115695,20100801,   28,    0
115695,20100802,   23,    0
115695,20100803,   19,    0
115695,20100804,   35,    0
115695,20100805,   21,    0
115695,20100806,   14,    0
115695,20100807,   19,    0
115695,20100808,   28,    0
115695,20100809,   13,    0
115695,20100810,   28,    0
115695,20100811,   33,    0
115695,20100812,   17,    0
115695,20100813,   17,    0
115695,20100814,   23,    0
115695,20100815,   36,    0
115695,20100816,   41,    0
115695,20100817,   54,    0
115695,20100818,   40,    0
115695,20100819,   26,    0
115695,20100820,   22,    0
115695,20100821,   22,    0
115695,20100822,   26,    0
115695,20100823,   46,    0
115695,20100824,   48,    0
115695,20100825,   30,    0
115695,20100826,   41,    0
115695,20100827,   47,    0
115695,20100828,   22,    0
115695,20100829,   49,    0
115695,20100830,   49,    0
115695,20100831,   19,    0
115695,20100901,   27,    0
115695,20100902,   33,    0
115695,20100903,   33,    0
115695,20100904,   29,    0
115695,20100905,   31,    0
115695,20100906,   46,    0
115695,20100907,   34,    0
115695,20100908,   59,    0
115695,20100909,   37,    0
115695,20100910,   24,    0
115695,20100911,   16,    0
115695,20100912,   18,    0
115695,20100913,   21,    0
115695,20100914,   57,    0
115695,20100915,   56,    0
115695,20100916,   48,    0
115695,20100917,   32,    0
115695,20100918,   14,    0
115695,20100919,   20,    0
115695,20100920,   21,    0
115695,20100921,   19,    0
115695,20100922,   19,    0
115695,20100923,   26,    0
115695,20100924,   22,    0
115695,20100925,   26,    0
115695,20100926,   34,    0
115695,20100927,   20,    0
115695,20100928,   24,    0
115695,20100929,   17,    0
115695,20100930,   12,    0
115695,20101001,   24,    0
115695,20101002,   39,    0
115695,20101003,   52,    0
115695,20101004,   31,    0
115695,20101005,   32,    0
115695,20101006,   25,    0
115695,20101007,   36,    0
115695,20101008,   31,    0
115695,20101009,   31,    0
115695,20101010,   56,    0
115695,20101011,   62,    0
115695,20101012,   45,    0
115695,20101013,   45,    0
115695,20101014,   26,    0
115695,20101015,   14,    0
115695,20101016,   26,    0
115695,20101017,   43,    0
115695,20101018,   23,    0
115695,20101019,   44,    0
115695,20101020,   30,    0
115695,20101021,   32,    0
115695,20101022,   15,    0
115695,20101023,   41,    0
115695,20101024,   33,    0
115695,20101025,   25,    0
115695,20101026,   12,    0
115695,20101027,   31,    0
115695,20101028,   33,    0
115695,20101029,   28,    0
115695,20101030,   43,    0
115695,20101031,   24,    0
115695,20101101,   18,    0
