EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111471 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
111471,19951127,    8,    0
111471,19951128,    8,    0
111471,19951129,    8,    0
111471,19951130,    7,    0
111471,19951201,    6,    0
111471,19951202,    8,    0
111471,19951203,    8,    0
111471,19951204,    7,    0
111471,19951205,    8,    0
111471,19951206,    7,    0
111471,19951207,    7,    0
111471,19951208,    7,    0
111471,19951209,    3,    0
111471,19951210,    3,    0
111471,19951211,    7,    0
111471,19951212,    8,    0
111471,19951213,    7,    0
111471,19951214,    8,    0
111471,19951215,    4,    0
111471,19951216,    3,    0
111471,19951217,    8,    0
111471,19951218,    8,    0
111471,19951219,    8,    0
111471,19951220,    7,    0
111471,19951221,    8,    0
111471,19951222,    8,    0
111471,19951223,    8,    0
111471,19951224,    8,    0
111471,19951225,    7,    0
111471,19951226,    7,    0
111471,19951227,    3,    0
111471,19951228,    1,    0
111471,19951229,    2,    0
111471,19951230,    8,    0
111471,19951231,    8,    0
111471,19960101,    6,    0
111471,19960102,    6,    0
111471,19960103,    8,    0
111471,19960104,    6,    0
111471,19960105,    3,    0
111471,19960106,    8,    0
111471,19960107,    7,    0
111471,19960108,    7,    0
111471,19960109,    7,    0
111471,19960110,    6,    0
111471,19960111,    6,    0
111471,19960112,    6,    0
111471,19960113,    4,    0
111471,19960114,    8,    0
111471,19960115,    8,    0
111471,19960116,    8,    0
111471,19960117,    8,    0
111471,19960118,    8,    0
111471,19960119,    8,    0
111471,19960120,    7,    0
111471,19960121,    7,    0
111471,19960122,    3,    0
111471,19960123,    7,    0
111471,19960124,    7,    0
111471,19960125,    8,    0
111471,19960126,    8,    0
111471,19960127,    7,    0
111471,19960128,    8,    0
111471,19960129,    1,    0
111471,19960130,    2,    0
111471,19960131,    0,    0
111471,19960201,    2,    0
111471,19960202,    8,    0
111471,19960203,    7,    0
111471,19960204,    7,    0
111471,19960205,    3,    0
111471,19960206,    1,    0
111471,19960207,    8,    0
111471,19960208,    8,    0
111471,19960209,    6,    0
111471,19960210,    8,    0
111471,19960211,    8,    0
111471,19960212,    8,    0
111471,19960213,    8,    0
111471,19960214,    8,    0
111471,19960215,    6,    0
111471,19960216,    8,    0
111471,19960217,    4,    0
111471,19960218,    8,    0
111471,19960219,    8,    0
111471,19960220,    8,    0
111471,19960221,    7,    0
111471,19960222,    6,    0
111471,19960223,    6,    0
111471,19960224,    8,    0
111471,19960225,    6,    0
111471,19960226,    5,    0
111471,19960227,    6,    0
111471,19960228,    7,    0
111471,19960229,    3,    0
111471,19960301,    7,    0
111471,19960302,    1,    0
111471,19960303,    4,    0
111471,19960304,    5,    0
111471,19960305,    8,    0
111471,19960306,    8,    0
111471,19960307,    6,    0
111471,19960308,    0,    0
111471,19960309,    0,    0
111471,19960310,    0,    0
111471,19960311,    2,    0
111471,19960312,    3,    0
111471,19960313,    4,    0
111471,19960314,    4,    0
111471,19960315,    6,    0
111471,19960316,    7,    0
111471,19960317,    8,    0
111471,19960318,    8,    0
111471,19960319,    8,    0
111471,19960320,    7,    0
111471,19960321,    7,    0
111471,19960322,    8,    0
111471,19960323,    6,    0
111471,19960324,    5,    0
111471,19960325,    7,    0
111471,19960326,    8,    0
111471,19960327,    2,    0
111471,19960328,    4,    0
111471,19960329,    6,    0
111471,19960330,    7,    0
111471,19960331,    6,    0
111471,19960401,    3,    0
111471,19960402,    2,    0
111471,19960403,    1,    0
111471,19960404,    8,    0
111471,19960405,    8,    0
111471,19960406,    2,    0
111471,19960407,    3,    0
111471,19960408,    8,    0
111471,19960409,    2,    0
111471,19960410,    7,    0
111471,19960411,    7,    0
111471,19960412,    8,    0
111471,19960413,    5,    0
111471,19960414,    1,    0
111471,19960415,    1,    0
111471,19960416,    2,    0
111471,19960417,    6,    0
111471,19960418,    4,    0
111471,19960419,    4,    0
111471,19960420,    4,    0
111471,19960421,    3,    0
111471,19960422,    5,    0
111471,19960423,    7,    0
111471,19960424,    5,    0
111471,19960425,    2,    0
111471,19960426,    0,    0
111471,19960427,    3,    0
111471,19960428,    6,    0
111471,19960429,    3,    0
111471,19960430,    3,    0
111471,19960501,    6,    0
111471,19960502,    7,    0
111471,19960503,    7,    0
111471,19960504,    7,    0
111471,19960505,    5,    0
111471,19960506,    7,    0
111471,19960507,    7,    0
111471,19960508,    7,    0
111471,19960509,    7,    0
111471,19960510,    8,    0
111471,19960511,    8,    0
111471,19960512,    8,    0
111471,19960513,    8,    0
111471,19960514,    8,    0
111471,19960515,    8,    0
111471,19960516,    8,    0
111471,19960517,    6,    0
111471,19960518,    7,    0
111471,19960519,    7,    0
111471,19960520,    2,    0
111471,19960521,    6,    0
111471,19960522,    7,    0
111471,19960523,    7,    0
111471,19960524,    7,    0
111471,19960525,    6,    0
111471,19960526,    7,    0
111471,19960527,    8,    0
111471,19960528,    5,    0
111471,19960529,    4,    0
111471,19960530,    5,    0
111471,19960531,    4,    0
111471,19960601,    7,    0
111471,19960602,    7,    0
111471,19960603,    6,    0
111471,19960604,    1,    0
111471,19960605,    0,    0
111471,19960606,    0,    0
111471,19960607,    1,    0
111471,19960608,    3,    0
111471,19960609,    3,    0
111471,19960610,    2,    0
111471,19960611,    3,    0
111471,19960612,    2,    0
111471,19960613,    1,    0
111471,19960614,    3,    0
111471,19960615,    3,    0
111471,19960616,    2,    0
111471,19960617,    4,    0
111471,19960618,    5,    0
111471,19960619,    6,    0
111471,19960620,    8,    0
111471,19960621,    7,    0
111471,19960622,    7,    0
111471,19960623,    7,    0
111471,19960624,    7,    0
111471,19960625,    7,    0
111471,19960626,    5,    0
111471,19960627,    7,    0
111471,19960628,    7,    0
111471,19960629,    7,    0
111471,19960630,    8,    0
111471,19960701,    7,    0
111471,19960702,    7,    0
111471,19960703,    6,    0
111471,19960704,    7,    0
111471,19960705,    8,    0
111471,19960706,    7,    0
111471,19960707,    7,    0
111471,19960708,    5,    0
111471,19960709,    5,    0
111471,19960710,    7,    0
111471,19960711,    6,    0
111471,19960712,    5,    0
111471,19960713,    4,    0
111471,19960714,    1,    0
111471,19960715,    5,    0
111471,19960716,    1,    0
111471,19960717,    2,    0
111471,19960718,    1,    0
111471,19960719,    4,    0
111471,19960720,    1,    0
111471,19960721,    3,    0
111471,19960722,    1,    0
111471,19960723,    5,    0
111471,19960724,    6,    0
111471,19960725,    8,    0
111471,19960726,    1,    0
111471,19960727,    5,    0
111471,19960728,    5,    0
111471,19960729,    6,    0
111471,19960730,    4,    0
111471,19960731,    5,    0
111471,19960801,    4,    0
111471,19960802,    4,    0
111471,19960803,    6,    0
111471,19960804,    1,    0
111471,19960805,    1,    0
111471,19960806,    7,    0
111471,19960807,    4,    0
111471,19960808,    1,    0
111471,19960809,    7,    0
111471,19960810,    8,    0
111471,19960811,    6,    0
111471,19960812,    7,    0
111471,19960813,    8,    0
111471,19960814,    7,    0
111471,19960815,    4,    0
111471,19960816,    2,    0
111471,19960817,    4,    0
111471,19960818,    0,    0
111471,19960819,    0,    0
111471,19960820,    4,    0
111471,19960821,    7,    0
111471,19960822,    5,    0
111471,19960823,    6,    0
111471,19960824,    3,    0
111471,19960825,    5,    0
111471,19960826,    4,    0
111471,19960827,    6,    0
111471,19960828,    8,    0
111471,19960829,    8,    0
111471,19960830,    8,    0
111471,19960831,    6,    0
111471,19960901,    4,    0
111471,19960902,    4,    0
111471,19960903,    3,    0
111471,19960904,    1,    0
111471,19960905,    3,    0
111471,19960906,    2,    0
111471,19960907,    1,    0
111471,19960908,    7,    0
111471,19960909,    3,    0
111471,19960910,    8,    0
111471,19960911,    6,    0
111471,19960912,    7,    0
111471,19960913,    7,    0
111471,19960914,    7,    0
111471,19960915,    7,    0
111471,19960916,    3,    0
111471,19960917,    1,    0
111471,19960918,    5,    0
111471,19960919,    4,    0
111471,19960920,    8,    0
111471,19960921,    6,    0
111471,19960922,    8,    0
111471,19960923,    8,    0
111471,19960924,    8,    0
111471,19960925,    4,    0
111471,19960926,    1,    0
111471,19960927,    6,    0
111471,19960928,    7,    0
111471,19960929,    6,    0
111471,19960930,    6,    0
111471,19961001,    8,    0
111471,19961002,    3,    0
111471,19961003,    5,    0
111471,19961004,    7,    0
111471,19961005,    6,    0
111471,19961006,    1,    0
111471,19961007,    7,    0
111471,19961008,    7,    0
111471,19961009,    5,    0
111471,19961010,    5,    0
111471,19961011,    7,    0
111471,19961012,    5,    0
111471,19961013,    3,    0
111471,19961014,    4,    0
111471,19961015,    7,    0
111471,19961016,    7,    0
111471,19961017,    7,    0
111471,19961018,    7,    0
111471,19961019,    5,    0
111471,19961020,    8,    0
111471,19961021,    5,    0
111471,19961022,    6,    0
111471,19961023,    6,    0
111471,19961024,    4,    0
111471,19961025,    7,    0
111471,19961026,    7,    0
111471,19961027,    7,    0
111471,19961028,    7,    0
111471,19961029,    7,    0
111471,19961030,    7,    0
111471,19961031,    8,    0
111471,19961101,    7,    0
111471,19961102,    8,    0
111471,19961103,    8,    0
111471,19961104,    8,    0
111471,19961105,    5,    0
111471,19961106,    7,    0
111471,19961107,    6,    0
111471,19961108,    7,    0
111471,19961109,    7,    0
111471,19961110,    7,    0
111471,19961111,    8,    0
111471,19961112,    8,    0
111471,19961113,    7,    0
111471,19961114,    5,    0
111471,19961115,    6,    0
111471,19961116,    8,    0
111471,19961117,    8,    0
111471,19961118,    8,    0
111471,19961119,    8,    0
111471,19961120,    8,    0
111471,19961121,    6,    0
111471,19961122,    6,    0
111471,19961123,    7,    0
111471,19961124,    8,    0
111471,19961125,    8,    0
111471,19961126,    7,    0
111471,19961127,    7,    0
111471,19961128,    8,    0
111471,19961129,    8,    0
111471,19961130,    7,    0
111471,19961201,    6,    0
111471,19961202,    5,    0
111471,19961203,    8,    0
111471,19961204,    8,    0
111471,19961205,    7,    0
111471,19961206,    3,    0
111471,19961207,    8,    0
111471,19961208,    8,    0
111471,19961209,    8,    0
111471,19961210,    7,    0
111471,19961211,    8,    0
111471,19961212,    6,    0
111471,19961213,    8,    0
111471,19961214,    5,    0
111471,19961215,    8,    0
111471,19961216,    7,    0
111471,19961217,    8,    0
111471,19961218,    7,    0
111471,19961219,    8,    0
111471,19961220,    8,    0
111471,19961221,    7,    0
111471,19961222,    7,    0
111471,19961223,    8,    0
111471,19961224,    3,    0
111471,19961225,    0,    0
111471,19961226,    1,    0
111471,19961227,    7,    0
111471,19961228,    2,    0
111471,19961229,    5,    0
111471,19961230,    8,    0
111471,19961231,    2,    0
111471,19970101,    5,    0
111471,19970102,    5,    0
111471,19970103,    8,    0
111471,19970104,    8,    0
111471,19970105,    8,    0
111471,19970106,    8,    0
111471,19970107,    6,    0
111471,19970108,    6,    0
111471,19970109,    7,    0
111471,19970110,    8,    0
111471,19970111,    8,    0
111471,19970112,    5,    0
111471,19970113,    2,    0
111471,19970114,    1,    0
111471,19970115,    0,    0
111471,19970116,    0,    0
111471,19970117,    2,    0
111471,19970118,    8,    0
111471,19970119,    8,    0
111471,19970120,    8,    0
111471,19970121,    2,    0
111471,19970122,    7,    0
111471,19970123,    8,    0
111471,19970124,    8,    0
111471,19970125,    5,    0
111471,19970126,    8,    0
111471,19970127,    8,    0
111471,19970128,    8,    0
111471,19970129,    7,    0
111471,19970130,    8,    0
111471,19970131,    7,    0
111471,19970201,    3,    0
111471,19970202,    6,    0
111471,19970203,    8,    0
111471,19970204,    8,    0
111471,19970205,    6,    0
111471,19970206,    4,    0
111471,19970207,    2,    0
111471,19970208,    8,    0
111471,19970209,    3,    0
111471,19970210,    7,    0
111471,19970211,    5,    0
111471,19970212,    8,    0
111471,19970213,    7,    0
111471,19970214,    8,    0
111471,19970215,    5,    0
111471,19970216,    5,    0
111471,19970217,    7,    0
111471,19970218,    6,    0
111471,19970219,    7,    0
111471,19970220,    5,    0
111471,19970221,    8,    0
111471,19970222,    6,    0
111471,19970223,    7,    0
111471,19970224,    8,    0
111471,19970225,    8,    0
111471,19970226,    5,    0
111471,19970227,    7,    0
111471,19970228,    6,    0
111471,19970301,    5,    0
111471,19970302,    5,    0
111471,19970303,    8,    0
111471,19970304,    6,    0
111471,19970305,    7,    0
111471,19970306,    7,    0
111471,19970307,    1,    0
111471,19970308,    1,    0
111471,19970309,    1,    0
111471,19970310,    0,    0
111471,19970311,    0,    0
111471,19970312,    0,    0
111471,19970313,    3,    0
111471,19970314,    8,    0
111471,19970315,    8,    0
111471,19970316,    8,    0
111471,19970317,    5,    0
111471,19970318,    8,    0
111471,19970319,    7,    0
111471,19970320,    7,    0
111471,19970321,    7,    0
111471,19970322,    4,    0
111471,19970323,    7,    0
111471,19970324,    7,    0
111471,19970325,    7,    0
111471,19970326,    8,    0
111471,19970327,    7,    0
111471,19970328,    4,    0
111471,19970329,    6,    0
111471,19970330,    6,    0
111471,19970331,    1,    0
111471,19970401,    1,    0
111471,19970402,    2,    0
111471,19970403,    5,    0
111471,19970404,    3,    0
111471,19970405,    8,    0
111471,19970406,    2,    0
111471,19970407,    0,    0
111471,19970408,    1,    0
111471,19970409,    7,    0
111471,19970410,    4,    0
111471,19970411,    4,    0
111471,19970412,    7,    0
111471,19970413,    1,    0
111471,19970414,    7,    0
111471,19970415,    5,    0
111471,19970416,    3,    0
111471,19970417,    1,    0
111471,19970418,    3,    0
111471,19970419,    4,    0
111471,19970420,    3,    0
111471,19970421,    0,    0
111471,19970422,    4,    0
111471,19970423,    5,    0
111471,19970424,    6,    0
111471,19970425,    7,    0
111471,19970426,    8,    0
111471,19970427,    7,    0
111471,19970428,    7,    0
111471,19970429,    7,    0
111471,19970430,    6,    0
111471,19970501,    1,    0
111471,19970502,    2,    0
111471,19970503,    4,    0
111471,19970504,    6,    0
111471,19970505,    7,    0
111471,19970506,    8,    0
111471,19970507,    7,    0
111471,19970508,    7,    0
111471,19970509,    5,    0
111471,19970510,    7,    0
111471,19970511,    7,    0
111471,19970512,    6,    0
111471,19970513,    5,    0
111471,19970514,    6,    0
111471,19970515,    5,    0
111471,19970516,    6,    0
111471,19970517,    7,    0
111471,19970518,    6,    0
111471,19970519,    6,    0
111471,19970520,    8,    0
111471,19970521,    7,    0
111471,19970522,    7,    0
111471,19970523,    5,    0
111471,19970524,    1,    0
111471,19970525,    1,    0
111471,19970526,    3,    0
111471,19970527,    3,    0
111471,19970528,    3,    0
111471,19970529,    6,    0
111471,19970530,    1,    0
111471,19970531,    1,    0
111471,19970601,    5,    0
111471,19970602,    6,    0
111471,19970603,    6,    0
111471,19970604,    2,    0
111471,19970605,    7,    0
111471,19970606,    7,    0
111471,19970607,    5,    0
111471,19970608,    5,    0
111471,19970609,    3,    0
111471,19970610,    4,    0
111471,19970611,    7,    0
111471,19970612,    5,    0
111471,19970613,    7,    0
111471,19970614,    6,    0
111471,19970615,    4,    0
111471,19970616,    6,    0
111471,19970617,    8,    0
111471,19970618,    3,    0
111471,19970619,    6,    0
111471,19970620,    7,    0
111471,19970621,    7,    0
111471,19970622,    7,    0
111471,19970623,    7,    0
111471,19970624,    7,    0
111471,19970625,    7,    0
111471,19970626,    8,    0
111471,19970627,    7,    0
111471,19970628,    6,    0
111471,19970629,    7,    0
111471,19970630,    8,    0
111471,19970701,    7,    0
111471,19970702,    7,    0
111471,19970703,    7,    0
111471,19970704,    6,    0
111471,19970705,    7,    0
111471,19970706,    6,    0
111471,19970707,    5,    0
111471,19970708,    3,    0
111471,19970709,    3,    0
111471,19970710,    3,    0
111471,19970711,    3,    0
111471,19970712,    7,    0
111471,19970713,    6,    0
111471,19970714,    7,    0
111471,19970715,    5,    0
111471,19970716,    5,    0
111471,19970717,    7,    0
111471,19970718,    7,    0
111471,19970719,    6,    0
111471,19970720,    6,    0
111471,19970721,    7,    0
111471,19970722,    5,    0
111471,19970723,    4,    0
111471,19970724,    6,    0
111471,19970725,    7,    0
111471,19970726,    6,    0
111471,19970727,    4,    0
111471,19970728,    5,    0
111471,19970729,    3,    0
111471,19970730,    5,    0
111471,19970731,    8,    0
111471,19970801,    8,    0
111471,19970802,    7,    0
111471,19970803,    8,    0
111471,19970804,    5,    0
111471,19970805,    4,    0
111471,19970806,    4,    0
111471,19970807,    4,    0
111471,19970808,    1,    0
111471,19970809,    1,    0
111471,19970810,    0,    0
111471,19970811,    1,    0
111471,19970812,    4,    0
111471,19970813,    5,    0
111471,19970814,    4,    0
111471,19970815,    1,    0
111471,19970816,    2,    0
111471,19970817,    4,    0
111471,19970818,    2,    0
111471,19970819,    3,    0
111471,19970820,    1,    0
111471,19970821,    1,    0
111471,19970822,    7,    0
111471,19970823,    7,    0
111471,19970824,    1,    0
111471,19970825,    3,    0
111471,19970826,    6,    0
111471,19970827,    7,    0
111471,19970828,    7,    0
111471,19970829,    5,    0
111471,19970830,    7,    0
111471,19970831,    4,    0
111471,19970901,    6,    0
111471,19970902,    8,    0
111471,19970903,    6,    0
111471,19970904,    6,    0
111471,19970905,    6,    0
111471,19970906,    4,    0
111471,19970907,    7,    0
111471,19970908,    3,    0
111471,19970909,    5,    0
111471,19970910,    2,    0
111471,19970911,    2,    0
111471,19970912,    7,    0
111471,19970913,    3,    0
111471,19970914,    2,    0
111471,19970915,    5,    0
111471,19970916,    3,    0
111471,19970917,    5,    0
111471,19970918,    4,    0
111471,19970919,    5,    0
111471,19970920,    1,    0
111471,19970921,    4,    0
111471,19970922,    2,    0
111471,19970923,    1,    0
111471,19970924,    4,    0
111471,19970925,    1,    0
111471,19970926,    2,    0
111471,19970927,    1,    0
111471,19970928,    4,    0
111471,19970929,    6,    0
111471,19970930,    6,    0
111471,19971001,    7,    0
111471,19971002,    6,    0
111471,19971003,    5,    0
111471,19971004,    2,    0
111471,19971005,    3,    0
111471,19971006,    7,    0
111471,19971007,    7,    0
111471,19971008,    7,    0
111471,19971009,    7,    0
111471,19971010,    4,    0
111471,19971011,    8,    0
111471,19971012,    5,    0
111471,19971013,    6,    0
111471,19971014,    7,    0
111471,19971015,    8,    0
111471,19971016,    7,    0
111471,19971017,    6,    0
111471,19971018,    2,    0
111471,19971019,    0,    0
111471,19971020,    6,    0
111471,19971021,    3,    0
111471,19971022,    0,    0
111471,19971023,    4,    0
111471,19971024,    4,    0
111471,19971025,    7,    0
111471,19971026,    7,    0
111471,19971027,    3,    0
111471,19971028,    0,    0
111471,19971029,    3,    0
111471,19971030,    1,    0
111471,19971031,    4,    0
111471,19971101,    0,    0
111471,19971102,    3,    0
111471,19971103,    3,    0
111471,19971104,    7,    0
111471,19971105,    8,    0
111471,19971106,    8,    0
111471,19971107,    4,    0
111471,19971108,    6,    0
111471,19971109,    7,    0
111471,19971110,    7,    0
111471,19971111,    7,    0
111471,19971112,    8,    0
111471,19971113,    5,    0
111471,19971114,    7,    0
111471,19971115,    7,    0
111471,19971116,    7,    0
111471,19971117,    2,    0
111471,19971118,    1,    0
111471,19971119,    3,    0
111471,19971120,    8,    0
111471,19971121,    5,    0
111471,19971122,    8,    0
111471,19971123,    8,    0
111471,19971124,    7,    0
111471,19971125,    6,    0
111471,19971126,    7,    0
111471,19971127,    8,    0
111471,19971128,    8,    0
111471,19971129,    8,    0
111471,19971130,    8,    0
111471,19971201,    4,    0
111471,19971202,    8,    0
111471,19971203,    8,    0
111471,19971204,    8,    0
111471,19971205,    5,    0
111471,19971206,    8,    0
111471,19971207,    7,    0
111471,19971208,    7,    0
111471,19971209,    8,    0
111471,19971210,    7,    0
111471,19971211,    8,    0
111471,19971212,    7,    0
111471,19971213,    7,    0
111471,19971214,    7,    0
111471,19971215,    7,    0
111471,19971216,    3,    0
111471,19971217,    7,    0
111471,19971218,    8,    0
111471,19971219,    6,    0
111471,19971220,    8,    0
111471,19971221,    8,    0
111471,19971222,    8,    0
111471,19971223,    8,    0
111471,19971224,    8,    0
111471,19971225,    7,    0
111471,19971226,    5,    0
111471,19971227,    7,    0
111471,19971228,    8,    0
111471,19971229,    8,    0
111471,19971230,    5,    0
111471,19971231,    7,    0
111471,19980101,    7,    0
111471,19980102,    8,    0
111471,19980103,    7,    0
111471,19980104,    7,    0
111471,19980105,    7,    0
111471,19980106,    7,    0
111471,19980107,    6,    0
111471,19980108,    7,    0
111471,19980109,    4,    0
111471,19980110,    4,    0
111471,19980111,    4,    0
111471,19980112,    5,    0
111471,19980113,    6,    0
111471,19980114,    6,    0
111471,19980115,    8,    0
111471,19980116,    7,    0
111471,19980117,    6,    0
111471,19980118,    7,    0
111471,19980119,    8,    0
111471,19980120,    7,    0
111471,19980121,    7,    0
111471,19980122,    5,    0
111471,19980123,    8,    0
111471,19980124,    8,    0
111471,19980125,    8,    0
111471,19980126,    0,    0
111471,19980127,    0,    0
111471,19980128,    5,    0
111471,19980129,    5,    0
111471,19980130,    6,    0
111471,19980131,    4,    0
111471,19980201,    4,    0
111471,19980202,    3,    0
111471,19980203,    4,    0
111471,19980204,    0,    0
111471,19980205,    6,    0
111471,19980206,    3,    0
111471,19980207,    8,    0
111471,19980208,    6,    0
111471,19980209,    6,    0
111471,19980210,    2,    0
111471,19980211,    4,    0
111471,19980212,    4,    0
111471,19980213,    5,    0
111471,19980214,    3,    0
111471,19980215,    6,    0
111471,19980216,    7,    0
111471,19980217,    8,    0
111471,19980218,    0,    0
111471,19980219,    6,    0
111471,19980220,    7,    0
111471,19980221,    7,    0
111471,19980222,    8,    0
111471,19980223,    4,    0
111471,19980224,    8,    0
111471,19980225,    8,    0
111471,19980226,    1,    0
111471,19980227,    8,    0
111471,19980228,    7,    0
111471,19980301,    5,    0
111471,19980302,    7,    0
111471,19980303,    7,    0
111471,19980304,    7,    0
111471,19980305,    5,    0
111471,19980306,    8,    0
111471,19980307,    7,    0
111471,19980308,    7,    0
111471,19980309,    3,    0
111471,19980310,    3,    0
111471,19980311,    8,    0
111471,19980312,    6,    0
111471,19980313,    7,    0
111471,19980314,    8,    0
111471,19980315,    8,    0
111471,19980316,    8,    0
111471,19980317,    8,    0
111471,19980318,    7,    0
111471,19980319,    3,    0
111471,19980320,    7,    0
111471,19980321,    3,    0
111471,19980322,    6,    0
111471,19980323,    5,    0
111471,19980324,    2,    0
111471,19980325,    3,    0
111471,19980326,    6,    0
111471,19980327,    8,    0
111471,19980328,    6,    0
111471,19980329,    6,    0
111471,19980330,    6,    0
111471,19980331,    2,    0
111471,19980401,    7,    0
111471,19980402,    7,    0
111471,19980403,    8,    0
111471,19980404,    8,    0
111471,19980405,    5,    0
111471,19980406,    7,    0
111471,19980407,    8,    0
111471,19980408,    6,    0
111471,19980409,    7,    0
111471,19980410,    8,    0
111471,19980411,    5,    0
111471,19980412,    6,    0
111471,19980413,    4,    0
111471,19980414,    6,    0
111471,19980415,    8,    0
111471,19980416,    7,    0
111471,19980417,    7,    0
111471,19980418,    7,    0
111471,19980419,    5,    0
111471,19980420,    8,    0
111471,19980421,    6,    0
111471,19980422,    2,    0
111471,19980423,    5,    0
111471,19980424,    7,    0
111471,19980425,    7,    0
111471,19980426,    8,    0
111471,19980427,    8,    0
111471,19980428,    7,    0
111471,19980429,    6,    0
111471,19980430,    4,    0
111471,19980501,    8,    0
111471,19980502,    8,    0
111471,19980503,    8,    0
111471,19980504,    5,    0
111471,19980505,    5,    0
111471,19980506,    7,    0
111471,19980507,    5,    0
111471,19980508,    5,    0
111471,19980509,    4,    0
111471,19980510,    1,    0
111471,19980511,    1,    0
111471,19980512,    3,    0
111471,19980513,    3,    0
111471,19980514,    0,    0
111471,19980515,    1,    0
111471,19980516,    1,    0
111471,19980517,    3,    0
111471,19980518,    1,    0
111471,19980519,    1,    0
111471,19980520,    2,    0
111471,19980521,    5,    0
111471,19980522,    7,    0
111471,19980523,    5,    0
111471,19980524,    7,    0
111471,19980525,    8,    0
111471,19980526,    7,    0
111471,19980527,    7,    0
111471,19980528,    7,    0
111471,19980529,    7,    0
111471,19980530,    4,    0
111471,19980531,    6,    0
111471,19980601,    6,    0
111471,19980602,    7,    0
111471,19980603,    3,    0
111471,19980604,    4,    0
111471,19980605,    6,    0
111471,19980606,    7,    0
111471,19980607,    8,    0
111471,19980608,    5,    0
111471,19980609,    7,    0
111471,19980610,    4,    0
111471,19980611,    7,    0
111471,19980612,    6,    0
111471,19980613,    5,    0
111471,19980614,    7,    0
111471,19980615,    7,    0
111471,19980616,    7,    0
111471,19980617,    6,    0
111471,19980618,    7,    0
111471,19980619,    4,    0
111471,19980620,    6,    0
111471,19980621,    6,    0
111471,19980622,    4,    0
111471,19980623,    6,    0
111471,19980624,    5,    0
111471,19980625,    5,    0
111471,19980626,    7,    0
111471,19980627,    7,    0
111471,19980628,    5,    0
111471,19980629,    6,    0
111471,19980630,    8,    0
111471,19980701,    7,    0
111471,19980702,    6,    0
111471,19980703,    2,    0
111471,19980704,    7,    0
111471,19980705,    7,    0
111471,19980706,    8,    0
111471,19980707,    7,    0
111471,19980708,    6,    0
111471,19980709,    7,    0
111471,19980710,    7,    0
111471,19980711,    7,    0
111471,19980712,    6,    0
111471,19980713,    6,    0
111471,19980714,    6,    0
111471,19980715,    7,    0
111471,19980716,    8,    0
111471,19980717,    7,    0
111471,19980718,    6,    0
111471,19980719,    4,    0
111471,19980720,    3,    0
111471,19980721,    6,    0
111471,19980722,    4,    0
111471,19980723,    5,    0
111471,19980724,    5,    0
111471,19980725,    2,    0
111471,19980726,    5,    0
111471,19980727,    7,    0
111471,19980728,    7,    0
111471,19980729,    8,    0
111471,19980730,    4,    0
111471,19980731,    4,    0
111471,19980801,    6,    0
111471,19980802,    8,    0
111471,19980803,    5,    0
111471,19980804,    6,    0
111471,19980805,    3,    0
111471,19980806,    0,    0
111471,19980807,    3,    0
111471,19980808,    0,    0
111471,19980809,    1,    0
111471,19980810,    1,    0
111471,19980811,    3,    0
111471,19980812,    5,    0
111471,19980813,    5,    0
111471,19980814,    3,    0
111471,19980815,    2,    0
111471,19980816,    3,    0
111471,19980817,    1,    0
111471,19980818,    3,    0
111471,19980819,    3,    0
111471,19980820,    2,    0
111471,19980821,    7,    0
111471,19980822,    6,    0
111471,19980823,    7,    0
111471,19980824,    7,    0
111471,19980825,    7,    0
111471,19980826,    6,    0
111471,19980827,    5,    0
111471,19980828,    7,    0
111471,19980829,    7,    0
111471,19980830,    8,    0
111471,19980831,    5,    0
111471,19980901,    6,    0
111471,19980902,    8,    0
111471,19980903,    8,    0
111471,19980904,    7,    0
111471,19980905,    6,    0
111471,19980906,    6,    0
111471,19980907,    8,    0
111471,19980908,    7,    0
111471,19980909,    7,    0
111471,19980910,    6,    0
111471,19980911,    7,    0
111471,19980912,    7,    0
111471,19980913,    7,    0
111471,19980914,    8,    0
111471,19980915,    8,    0
111471,19980916,    7,    0
111471,19980917,    8,    0
111471,19980918,    4,    0
111471,19980919,    7,    0
111471,19980920,    1,    0
111471,19980921,    2,    0
111471,19980922,    2,    0
111471,19980923,    1,    0
111471,19980924,    3,    0
111471,19980925,    3,    0
111471,19980926,    6,    0
111471,19980927,    6,    0
111471,19980928,    7,    0
111471,19980929,    7,    0
111471,19980930,    6,    0
111471,19981001,    7,    0
111471,19981002,    8,    0
111471,19981003,    8,    0
111471,19981004,    7,    0
111471,19981005,    8,    0
111471,19981006,    8,    0
