EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111476 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
111476,19820801,   53,    0
111476,19820802,   62,    0
111476,19820803,   62,    0
111476,19820804,   53,    0
111476,19820805,   13,    0
111476,19820806,   37,    0
111476,19820807,    7,    0
111476,19820808,    0,    0
111476,19820809,    9,    0
111476,19820810,   63,    0
111476,19820811,   92,    0
111476,19820812,  121,    0
111476,19820813,   89,    0
111476,19820814,   78,    0
111476,19820815,   79,    0
111476,19820816,  111,    0
111476,19820817,   31,    0
111476,19820818,  117,    0
111476,19820819,  106,    0
111476,19820820,   26,    0
111476,19820821,   58,    0
111476,19820822,   87,    0
111476,19820823,   43,    0
111476,19820824,   19,    0
111476,19820825,   43,    0
111476,19820826,   74,    0
111476,19820827,   81,    0
111476,19820828,  107,    0
111476,19820829,  116,    0
111476,19820830,   99,    0
111476,19820831,   24,    0
111476,19820901,   38,    0
111476,19820902,   68,    0
111476,19820903,  110,    0
111476,19820904,  111,    0
111476,19820905,   88,    0
111476,19820906,    4,    0
111476,19820907,   29,    0
111476,19820908,   94,    0
111476,19820909,  100,    0
111476,19820910,   97,    0
111476,19820911,   65,    0
111476,19820912,   91,    0
111476,19820913,   95,    0
111476,19820914,   77,    0
111476,19820915,   97,    0
111476,19820916,   88,    0
111476,19820917,   92,    0
111476,19820918,   76,    0
111476,19820919,   60,    0
111476,19820920,   45,    0
111476,19820921,   38,    0
111476,19820922,   72,    0
111476,19820923,   41,    0
111476,19820924,   60,    0
111476,19820925,   17,    0
111476,19820926,    8,    0
111476,19820927,   93,    0
111476,19820928,   78,    0
111476,19820929,   80,    0
111476,19820930,    0,    0
111476,19821001,   66,    0
111476,19821002,   36,    0
111476,19821003,    0,    0
111476,19821004,    2,    0
111476,19821005,    9,    0
111476,19821006,    7,    0
111476,19821007,    0,    0
111476,19821008,   21,    0
111476,19821009,    6,    0
111476,19821010,    0,    0
111476,19821011,    0,    0
111476,19821012,    0,    0
111476,19821013,    0,    0
111476,19821014,    0,    0
111476,19821015,    7,    0
111476,19821016,    9,    0
111476,19821017,   33,    0
111476,19821018,   13,    0
111476,19821019,   55,    0
111476,19821020,   79,    0
111476,19821021,   13,    0
111476,19821022,    0,    0
111476,19821023,    0,    0
111476,19821024,   25,    0
111476,19821025,   25,    0
111476,19821026,    0,    0
111476,19821027,   36,    0
111476,19821028,   18,    0
111476,19821029,    0,    0
111476,19821030,    0,    0
111476,19821031,   29,    0
111476,19821101,   14,    0
111476,19821102,   30,    0
111476,19821103,    0,    0
111476,19821104,    0,    0
111476,19821105,    0,    0
111476,19821106,   71,    0
111476,19821107,   36,    0
111476,19821108,    0,    0
111476,19821109,   12,    0
111476,19821110,    2,    0
111476,19821111,    0,    0
111476,19821112,   15,    0
111476,19821113,    2,    0
111476,19821114,   25,    0
111476,19821115,   12,    0
111476,19821116,    0,    0
111476,19821117,   40,    0
111476,19821118,    0,    0
111476,19821119,    7,    0
111476,19821120,    5,    0
111476,19821121,   47,    0
111476,19821122,    0,    0
111476,19821123,   44,    0
111476,19821124,    3,    0
111476,19821125,   22,    0
111476,19821126,    0,    0
111476,19821127,    0,    0
111476,19821128,    3,    0
111476,19821129,    6,    0
111476,19821130,   43,    0
111476,19821201,    0,    0
111476,19821202,    0,    0
111476,19821203,    0,    0
111476,19821204,    0,    0
111476,19821205,    2,    0
111476,19821206,    0,    0
111476,19821207,    0,    0
111476,19821208,    0,    0
111476,19821209,    0,    0
111476,19821210,    3,    0
111476,19821211,   11,    0
111476,19821212,    0,    0
111476,19821213,    0,    0
111476,19821214,   37,    0
111476,19821215,    0,    0
111476,19821216,    0,    0
111476,19821217,    0,    0
111476,19821218,    6,    0
111476,19821219,   49,    0
111476,19821220,    0,    0
111476,19821221,    0,    0
111476,19821222,    0,    0
111476,19821223,   12,    0
111476,19821224,   33,    0
111476,19821225,    0,    0
111476,19821226,    0,    0
111476,19821227,    0,    0
111476,19821228,    0,    0
111476,19821229,   41,    0
111476,19821230,    0,    0
111476,19821231,    0,    0
111476,19830101,    0,    0
111476,19830102,    0,    0
111476,19830103,    0,    0
111476,19830104,    2,    0
111476,19830105,    0,    0
111476,19830106,   20,    0
111476,19830107,   49,    0
111476,19830108,    5,    0
111476,19830109,    9,    0
111476,19830110,    0,    0
111476,19830111,    0,    0
111476,19830112,    1,    0
111476,19830113,   10,    0
111476,19830114,    0,    0
111476,19830115,    0,    0
111476,19830116,    6,    0
111476,19830117,    0,    0
111476,19830118,    5,    0
111476,19830119,    9,    0
111476,19830120,    6,    0
111476,19830121,    0,    0
111476,19830122,    0,    0
111476,19830123,   62,    0
111476,19830124,    0,    0
111476,19830125,    0,    0
111476,19830126,    0,    0
111476,19830127,    0,    0
111476,19830128,    0,    0
111476,19830129,   27,    0
111476,19830130,   13,    0
111476,19830131,    5,    0
111476,19830201,    0,    0
111476,19830202,   45,    0
111476,19830203,   15,    0
111476,19830204,   50,    0
111476,19830205,    0,    0
111476,19830206,    0,    0
111476,19830207,    0,    0
111476,19830208,   34,    0
111476,19830209,    5,    0
111476,19830210,    0,    0
111476,19830211,    0,    0
111476,19830212,    0,    0
111476,19830213,   56,    0
111476,19830214,    0,    0
111476,19830215,   68,    0
111476,19830216,   83,    0
111476,19830217,   77,    0
111476,19830218,   86,    0
111476,19830219,   88,    0
111476,19830220,   15,    0
111476,19830221,   77,    0
111476,19830222,   90,    0
111476,19830223,   90,    0
111476,19830224,   19,    0
111476,19830225,    0,    0
111476,19830226,    0,    0
111476,19830227,    2,    0
111476,19830228,   23,    0
111476,19830301,   28,    0
111476,19830302,   49,    0
111476,19830303,   75,    0
111476,19830304,   42,    0
111476,19830305,   57,    0
111476,19830306,    0,    0
111476,19830307,    0,    0
111476,19830308,   49,    0
111476,19830309,   58,    0
111476,19830310,   47,    0
111476,19830311,    0,    0
111476,19830312,   98,    0
111476,19830313,   92,    0
111476,19830314,   15,    0
111476,19830315,    1,    0
111476,19830316,   92,    0
111476,19830317,    5,    0
111476,19830318,    0,    0
111476,19830319,    5,    0
111476,19830320,    1,    0
111476,19830321,   39,    0
111476,19830322,   48,    0
111476,19830323,    9,    0
111476,19830324,   10,    0
111476,19830325,   37,    0
111476,19830326,   34,    0
111476,19830327,   37,    0
111476,19830328,   61,    0
111476,19830329,   49,    0
111476,19830330,    0,    0
111476,19830331,    9,    0
111476,19830401,   10,    0
111476,19830402,    0,    0
111476,19830403,   30,    0
111476,19830404,   16,    0
111476,19830405,   31,    0
111476,19830406,   41,    0
111476,19830407,   42,    0
111476,19830408,    0,    0
111476,19830409,    0,    0
111476,19830410,    9,    0
111476,19830411,    3,    0
111476,19830412,    9,    0
111476,19830413,   55,    0
111476,19830414,    0,    0
111476,19830415,   59,    0
111476,19830416,  100,    0
111476,19830417,   39,    0
111476,19830418,   33,    0
111476,19830419,    4,    0
111476,19830420,   81,    0
111476,19830421,    6,    0
111476,19830422,   72,    0
111476,19830423,   51,    0
111476,19830424,   70,    0
111476,19830425,    7,    0
111476,19830426,   28,    0
111476,19830427,   66,    0
111476,19830428,   97,    0
111476,19830429,   76,    0
111476,19830430,   73,    0
111476,19830501,   10,    0
111476,19830502,   14,    0
111476,19830503,    3,    0
111476,19830504,   22,    0
111476,19830505,   74,    0
111476,19830506,   22,    0
111476,19830507,    0,    0
111476,19830508,   53,    0
111476,19830509,   53,    0
111476,19830510,   28,    0
111476,19830511,   38,    0
111476,19830512,    0,    0
111476,19830513,   26,    0
111476,19830514,   41,    0
111476,19830515,   20,    0
111476,19830516,   30,    0
111476,19830517,   21,    0
111476,19830518,   81,    0
111476,19830519,   61,    0
111476,19830520,   57,    0
111476,19830521,    0,    0
111476,19830522,   43,    0
111476,19830523,    1,    0
111476,19830524,    0,    0
111476,19830525,    0,    0
111476,19830526,    0,    0
111476,19830527,    0,    0
111476,19830528,    1,    0
111476,19830529,    0,    0
111476,19830530,   74,    0
111476,19830531,  114,    0
111476,19830601,   44,    0
111476,19830602,   90,    0
111476,19830603,   70,    0
111476,19830604,  125,    0
111476,19830605,   91,    0
111476,19830606,  120,    0
111476,19830607,  144,    0
111476,19830608,  122,    0
111476,19830609,   80,    0
111476,19830610,   50,    0
111476,19830611,   59,    0
111476,19830612,   72,    0
111476,19830613,    0,    0
111476,19830614,   27,    0
111476,19830615,   49,    0
111476,19830616,   45,    0
111476,19830617,  105,    0
111476,19830618,   52,    0
111476,19830619,  116,    0
111476,19830620,  142,    0
111476,19830621,   48,    0
111476,19830622,   43,    0
111476,19830623,   74,    0
111476,19830624,   72,    0
111476,19830625,   69,    0
111476,19830626,   57,    0
111476,19830627,   57,    0
111476,19830628,   65,    0
111476,19830629,   31,    0
111476,19830630,   13,    0
111476,19830701,    4,    0
111476,19830702,  105,    0
111476,19830703,  138,    0
111476,19830704,  131,    0
111476,19830705,   39,    0
111476,19830706,   93,    0
111476,19830707,   25,    0
111476,19830708,   60,    0
111476,19830709,   92,    0
111476,19830710,  132,    0
111476,19830711,  134,    0
111476,19830712,  133,    0
111476,19830713,  102,    0
111476,19830714,  132,    0
111476,19830715,  132,    0
111476,19830716,  130,    0
111476,19830717,  100,    0
111476,19830718,   84,    0
111476,19830719,   56,    0
111476,19830720,  102,    0
111476,19830721,  141,    0
111476,19830722,  134,    0
111476,19830723,   87,    0
111476,19830724,   52,    0
111476,19830725,  103,    0
111476,19830726,   95,    0
111476,19830727,   52,    0
111476,19830728,   91,    0
111476,19830729,   86,    0
111476,19830730,  132,    0
111476,19830731,   97,    0
111476,19830801,   54,    0
111476,19830802,   58,    0
111476,19830803,   25,    0
111476,19830804,   43,    0
111476,19830805,    9,    0
111476,19830806,    3,    0
111476,19830807,   68,    0
111476,19830808,  116,    0
111476,19830809,  119,    0
111476,19830810,  117,    0
111476,19830811,  108,    0
111476,19830812,  104,    0
111476,19830813,   34,    0
111476,19830814,   52,    0
111476,19830815,  129,    0
111476,19830816,   61,    0
111476,19830817,  102,    0
111476,19830818,  108,    0
111476,19830819,  123,    0
111476,19830820,   94,    0
111476,19830821,   66,    0
111476,19830822,  116,    0
111476,19830823,   45,    0
111476,19830824,    9,    0
111476,19830825,   96,    0
111476,19830826,  105,    0
111476,19830827,  102,    0
111476,19830828,   83,    0
111476,19830829,   94,    0
111476,19830830,  110,    0
111476,19830831,  112,    0
111476,19830901,    0,    0
111476,19830902,   59,    0
111476,19830903,   34,    0
111476,19830904,   42,    0
111476,19830905,   96,    0
111476,19830906,   50,    0
111476,19830907,  102,    0
111476,19830908,   75,    0
111476,19830909,   12,    0
111476,19830910,    3,    0
111476,19830911,   25,    0
111476,19830912,    1,    0
111476,19830913,    2,    0
111476,19830914,   11,    0
111476,19830915,   27,    0
111476,19830916,   50,    0
111476,19830917,   11,    0
111476,19830918,   16,    0
111476,19830919,    0,    0
111476,19830920,   70,    0
111476,19830921,    5,    0
111476,19830922,   66,    0
111476,19830923,  109,    0
111476,19830924,   79,    0
111476,19830925,  103,    0
111476,19830926,  105,    0
111476,19830927,   95,    0
111476,19830928,   93,    0
111476,19830929,   98,    0
111476,19830930,   66,    0
111476,19831001,   15,    0
111476,19831002,    1,    0
111476,19831003,   14,    0
111476,19831004,   83,    0
111476,19831005,   17,    0
111476,19831006,   51,    0
111476,19831007,    3,    0
111476,19831008,   34,    0
111476,19831009,    0,    0
111476,19831010,    0,    0
111476,19831011,   38,    0
111476,19831012,    9,    0
111476,19831013,   92,    0
111476,19831014,   45,    0
111476,19831015,   40,    0
111476,19831016,   36,    0
111476,19831017,   17,    0
111476,19831018,    0,    0
111476,19831019,    2,    0
111476,19831020,    2,    0
111476,19831021,   86,    0
111476,19831022,   89,    0
111476,19831023,   58,    0
111476,19831024,   52,    0
111476,19831025,   67,    0
111476,19831026,   43,    0
111476,19831027,   55,    0
111476,19831028,   15,    0
111476,19831029,   38,    0
111476,19831030,   81,    0
111476,19831031,    0,    0
111476,19831101,   17,    0
111476,19831102,   27,    0
111476,19831103,   14,    0
111476,19831104,   33,    0
111476,19831105,   38,    0
111476,19831106,    0,    0
111476,19831107,    0,    0
111476,19831108,   23,    0
111476,19831109,   33,    0
111476,19831110,    0,    0
111476,19831111,   19,    0
111476,19831112,   71,    0
111476,19831113,   64,    0
111476,19831114,   80,    0
111476,19831115,   13,    0
111476,19831116,    0,    0
111476,19831117,    1,    0
111476,19831118,   75,    0
111476,19831119,    0,    0
111476,19831120,    0,    0
111476,19831121,   30,    0
111476,19831122,   43,    0
111476,19831123,   56,    0
111476,19831124,    0,    0
111476,19831125,    0,    0
111476,19831126,   10,    0
111476,19831127,    1,    0
111476,19831128,    4,    0
111476,19831129,    0,    0
111476,19831130,   16,    0
111476,19831201,   46,    0
111476,19831202,   47,    0
111476,19831203,   42,    0
111476,19831204,   47,    0
111476,19831205,   43,    0
111476,19831206,   21,    0
111476,19831207,    0,    0
111476,19831208,    0,    0
111476,19831209,    0,    0
111476,19831210,    1,    0
111476,19831211,    1,    0
111476,19831212,    7,    0
111476,19831213,    1,    0
111476,19831214,   44,    0
111476,19831215,   27,    0
111476,19831216,   11,    0
111476,19831217,    0,    0
111476,19831218,    6,    0
111476,19831219,    0,    0
111476,19831220,   15,    0
111476,19831221,    3,    0
